"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","LV",989,"2","2011","6",0,-665,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,665,,"3","3","NA","1","1","2","1","1","1","1","2","3","1128.83","1","NA","2","2","2","1","4","1","2","2","1","NA","NA","112.88","0","1","3",,"1",1,,,,,
"2011","LV",1001,"2","2011","27",3173,3039,0,0,,,,,,,,,0,0,0,0,0,,0,,0,133,0,,0,,"NA","3","2","1","1","2","1","1","1","1","3","3","1128.83","1","NA","2","1","2","2","1","1","1","1","2","NA","NA","146.44","0","1","1",,"1",1,,,,,
"2011","LV",1004,"2","2011","5",4908,4869,0,0,,,,,,,,,0,0,0,0,0,,1058,,0,40,0,,0,,"NA","3","NA","1","2","1","1","1","2","1","3","2","NA","2","NA","2","2","2","2","3","1","2","1","2","98.77","NA","98.77","0","3","1",,"1",1,,,,,
"2011","LV",1009,"2","2011","18",0,-44,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,43,,"NA","3","NA","2","2","2","1","1","1","1","3","3","1269.93","2","NA","2","2","2","2","3","1","3","2","1","NA","NA","600.49","341.67","1","3",,"1",1,,,,,
"2011","LV",1017,"2","2011","6",2299,1541,0,0,,,,,,,,,0,0,0,0,0,,0,,0,5,0,,753,,"NA","3","NA","2","1","1","1","1","1","1","1","1","4233.1","1","NA","2","1","2","2","4","1","2","1","1","NA","NA","87.48","40.12","3","1",,"1",1,,,,,
"2011","LV",1022,"2","2011","7",3692,3363,0,0,,,,,,,,,0,0,0,330,0,,0,,0,329,0,,0,,"NA","3","NA","1","2","2","1","1","1","1","1","1","352.76","1","NA","2","2","2","2","4","2","5","2","2","NA","NA","98.77","0","1","1",,"1",1,,,,,
"2011","LV",1034,"2","2011","18",425,378,0,0,,,,,,,,,0,0,0,0,53,,0,,0,47,0,,0,,"3","3","NA","2","2","2","1","1","1","1","1","3","352.76","2","NA","2","2","2","2","4","3","2","2","2","NA","NA","134.05","0","1","3",,"1",1,,,,,
"2011","LV",1056,"2","2011","6",0,-625,0,0,,,,,,,,,0,0,0,0,0,,0,,0,625,0,,0,,"NA","3","NA","1","1","2","1","1","1","1","1","1","1411.03","1","NA","1","2","2","2","4","1","3","2","1","NA","NA","77.61","131.78","1","1",,"1",1,,,,,
"2011","LV",1060,"2","2011","13",3015,2928,0,0,,,,,,,,,0,0,0,0,0,,0,,0,87,0,,0,,"2","3","NA","2","1","2","1","1","2","1","2","3","2539.86","1","NA","2","2","2","2","4","1","3","1","1","28.22","NA","112.88","0","1","1",,"1",1,,,,,
"2011","LV",1093,"2","2011","6",2942,2311,0,0,,,,,,,,,0,0,0,0,0,,0,,0,631,0,,0,,"NA","3","NA","2","1","2","1","1","1","1","2","2","846.62","2","NA","2","2","1","2","1","4","4","1","2","NA","NA","325.46","0","1","1",,"1",1,,,,,
"2011","LV",1098,"2","2011","10",5953,5940,0,0,,,,,,,,,0,0,0,0,0,,0,,0,13,0,,0,,"3","3","NA","2","1","2","1","1","1","1","1","2","1411.03","2","NA","2","2","2","2","1","3","3","2","1","NA","NA","277.82","112.61","3","1",,"1",1,,,,,
"2011","LV",1134,"2","2011","22",2962,2926,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,37,,"NA","3","NA","1","2","2","1","1","1","1","3","2","493.86","3","NA","2","2","2","1","1","1","2","2","1","NA","NA","42.33","0","3","1",,"1",1,,,,,
"2011","LV",1142,"2","2011","3",3703,3694,0,0,,,,,,,,,0,0,0,0,711,,0,,0,9,0,,0,,"3","3","NA","1","2","2","1","1","1","1","1","1","1128.83","1","NA","2","2","2","1","4","3","2","2","2","NA","NA","77.61","0","1","3",,"1",1,,,,,
"2011","LV",1175,"3","2011","25",2837,2309,0,0,,,,,,,,,0,0,0,0,0,,0,,0,98,0,,429,,"2","3","3","2","1","2","1","1","1","1","1","4","1411.03","1","NA","2","2","1","2","3","1","4","2","1","NA","NA","112.88","0","1","1",,"1",1,,,,,
"2011","LV",1191,"2","2011","16",6876,6270,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,607,,"NA","3","NA","1","1","1","1","1","2","3","1","1","1411.03","1","NA","2","2","2","1","4","1","1","1","2","56.44","NA","112.88","0","1","1",,"1",1,,,,,
"2011","LV",1200,"2","2011","16",4170,3378,0,0,,,,,,,,,0,0,0,0,0,,4,,0,793,0,,0,,"3","3","3","1","2","2","1","1","3","1","1","5","846.62","2","NA","2","2","2","1","1","4","3","2","1","NA","NA","126.99","0","2","1",,"1",1,,,,,
"2011","LV",1208,"2","2011","5",4804,4779,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,25,,"3","3","NA","2","1","1","1","1","1","1","2","4","705.52","2","2","2","2","2","2","4","3","2","2","1","NA","NA","105.83","0","1","1",,"1",1,,,,,
"2011","LV",1213,"3","2011","6",2831,2794,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,7,,29,,"NA","3","NA","1","1","2","1","1","1","2","2","1","564.41","3","NA","2","2","2","1","2","1","6","1","1","NA","NA","141.81","0","1","3",,"1",1,,,,,
"2011","LV",1217,"2","2011","30",2626,2604,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,22,,"NA","3","3","1","1","1","1","1","1","1","1","1","1552.14","1","2","2","1","1","1","1","4","2","2","1","NA","NA","98.77","0","1","1",,"1",1,,,,,
"2011","LV",1220,"2","2011","8",3372,3312,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,60,,"NA","NA","NA","2","1","2","1","1","1","1","3","1","1128.83","1","NA","2","1","2","2","4","1","3","2","1","NA","NA","204.6","0","1","1",,"1",1,,,,,
"2011","LV",1231,"1","2011","12",9902,9802,0,0,,,,,,,,,0,0,0,0,0,,0,,0,100,0,,0,,"NA","3","3","1","1","1","1","1","1","1","1","3","846.62","2","NA","2","2","2","2","4","3","5","1","1","NA","NA","204.6","0","1","1",,"1",1,,,,,
"2011","LV",1236,"2","2011","5",2173,2125,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3,0,,45,,"3","2","NA","2","1","2","1","1","3","1","2","4","1128.83","2","NA","2","2","1","2","4","1","3","2","1","NA","NA","NA","0","1","1",,"1",1,,,,,
"2011","LV",1255,"2","2011","8",4642,4502,0,0,,,,,,,,,0,0,0,0,897,,0,,0,140,0,,0,,"3","3","NA","1","1","2","1","1","2","1","1","2","1128.83","2","NA","2","2","2","2","3","1","2","1","1","NA","NA","323.08","0","3","1",,"1",1,,,,,
"2011","LV",1257,"2","2011","8",3123,3091,0,0,,,,,,,,,0,0,0,0,0,,0,,0,32,0,,0,,"NA","3","NA","1","1","2","1","1","1","1","1","2","1128.83","2","NA","1","2","1","2","4","1","3","2","1","NA","NA","112.88","0","1","1",,"1",1,,,,,
"2011","LV",1274,"2","2011","3",2825,2820,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5,,"3","3","NA","1","1","2","1","1","1","1","1","1","1411.03","2","2","2","2","2","2","4","1","3","1","1","NA","NA","126.99","0","1","1",,"1",1,,,,,
"2011","LV",1276,"2","2011","16",2220,2206,0,0,,,,,,,,,0,0,0,0,0,,0,,0,14,0,,0,,"NA","3","NA","2","1","2","1","1","1","1","2","4","705.52","3","NA","2","1","2","2","4","1","2","2","2","NA","NA","141.1","0","1","1",,"1",1,,,,,
"2011","LV",1285,"2","2011","7",3472,3385,0,0,,,,,,,,,0,0,0,0,0,,0,,0,87,0,,0,,"NA","NA","NA","2","1","2","1","1","1","1","1","2","987.72","2","3","2","2","2","1","1","1","4","2","1","NA","NA","211.66","0","1","1",,"1",1,,,,,
"2011","LV",1306,"2","2011","6",6386,6344,0,0,,,,,,,,,0,0,1718,608,456,,0,,0,2,0,,39,,"NA","1","NA","2","1","2","1","1","2","1","1","1","282.21","2","NA","2","1","2","2","1","4","3","2","1","NA","NA","141.1","0","3","1",,"1",1,,,,,
"2011","LV",1348,"2","2011","9",409,348,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3,0,,57,,"NA","3","NA","1","1","2","1","1","3","1","2","4","1128.83","1","NA","2","1","1","1","1","1","2","1","1","NA","NA","211.66","0","1","1",,"1",1,,,,,
"2011","LV",1354,"2","2011","8",6301,6273,0,0,,,,,,,,,0,0,0,0,0,,0,,0,29,0,,0,,"NA","3","NA","2","1","1","1","1","2","1","1","4","705.52","1","NA","2","2","2","2","1","1","6","1","2","NA","NA","49.39","0","1","1",,"1",1,,,,,
"2011","LV",1357,"2","2011","7",0,-422,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,422,,"NA","2","NA","2","1","2","1","1","1","1","3","2","1411.03","1","NA","2","2","2","2","4","1","3","1","1","NA","NA","63.5","0","1","1",,"1",1,,,,,
"2011","LV",1364,"2","2011","7",2688,2106,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,32,,550,,"3","3","NA","2","2","1","1","3","1","1","2","4","1128.83","1","NA","2","2","2","1","4","1","3","2","1","NA","NA","141.1","0","1","3",,"1",1,,,,,
"2011","LV",1377,"3","2011","20",2304,2261,0,0,,,,,,,,,0,0,0,0,0,,0,,0,42,0,,0,,"3","3","NA","1","1","2","1","1","1","1","2","2","846.62","2","NA","2","2","2","2","4","4","4","2","1","NA","NA","121.35","0","1","1",,"1",1,,,,,
"2011","LV",1405,"2","2011","13",6093,4791,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,266,,1036,,"NA","3","NA","1","1","2","2","1","1","1","2","2","2116.55","1","NA","2","2","2","2","4","4","2","2","2","NA","NA","110.06","32.47","3","1",,"1",1,,,,,
"2011","LV",1420,"2","2011","8",3478,3410,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,8,,61,,"3","NA","3","1","2","2","1","1","1","1","2","1","1411.03","2","NA","2","2","2","2","4","2","2","2","2","NA","NA","84.66","0","1","1",,"1",1,,,,,
"2011","LV",1424,"2","2011","5",2292,2024,0,0,,,,,,,,,0,0,0,0,0,,0,,0,268,0,,0,,"3","3","NA","2","1","2","1","1","1","1","1","2","1128.83","2","2","2","1","2","1","1","1","4","2","2","NA","NA","105.83","0","1","1",,"1",1,,,,,
"2011","LV",1429,"2","2011","8",2859,2851,0,0,,,,,,,,,0,0,0,288,0,,0,,0,0,8,,0,,"NA","3","NA","1","1","2","1","1","1","1","2","4","1411.03","2","NA","2","2","2","2","4","1","2","1","1","77.61","NA","285.16","0","1","1",,"1",1,,,,,
"2011","LV",1460,"2","2011","9",22863,22587,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,277,,"NA","3","NA","1","1","1","1","1","1","1","2","4","2822.07","3","NA","2","1","2","2","3","1","2","2","1","NA","NA","315.56","0","1","2",,"1",1,,,,,
"2011","LV",1482,"2","2011","10",1888,1863,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,7,,17,,"3","3","NA","2","1","2","1","1","2","1","1","4","705.52","2","NA","1","2","2","2","4","1","4","2","1","70.55","NA","236.35","0","1","1",,"1",1,,,,,
"2011","LV",1483,"3","2011","17",4064,2513,0,0,,,,,,,,,0,0,93,293,0,,0,,0,1551,0,,0,,"3","3","NA","2","1","1","1","1","1","1","1","1","705.52","1","2","2","1","2","2","4","1","2","2","1","NA","NA","95.95","160.87","1","1",,"1",1,,,,,
"2011","LV",1507,"2","2011","29",888,878,0,0,,,,,,,,,0,0,0,0,888,,0,,0,10,0,,0,,"3","3","NA","2","1","2","1","1","2","1","3","2","1269.93","3","NA","2","1","1","2","4","1","2","2","2","NA","NA","NA","33.41","1","1",,"1",1,,,,,
"2011","LV",1512,"2","2011","12",3266,3135,0,0,,,,,,,,,0,0,0,218,0,,0,,0,0,0,,131,,"NA","3","NA","2","1","2","1","1","3","1","2","1","564.41","1","NA","2","1","2","2","NA","1","2","1","2","NA","NA","98.77","0","1","1",,"1",1,,,,,
"2011","LV",1538,"2","2011","7",10352,10239,0,0,,,,,,,,,0,0,0,0,0,,0,,0,42,0,,71,,"NA","3","3","1","1","1","1","1","1","1","2","2","846.62","2","1","2","2","2","1","1","1","4","2","1","NA","NA","105.83","0","1","3",,"1",1,,,,,
"2011","LV",1564,"2","2011","6",2305,-822,0,0,,,,,,,,,0,0,0,0,1412,,0,,0,0,0,,3127,,"NA","2","NA","2","1","2","3","1","1","1","2","2","846.62","2","NA","2","2","2","2","4","1","3","2","1","NA","NA","112.88","0","1","1",,"1",1,,,,,
"2011","LV",1569,"2","2011","5",6669,4112,0,0,,,,,,,,,0,0,0,0,0,,0,,0,168,0,,2389,,"1","3","NA","2","1","2","1","1","1","1","1","2","705.52","1","NA","2","2","2","2","4","1","5","1","1","4.23","NA","63.5","0","1","1",,"1",1,,,,,
"2011","LV",1570,"2","2011","5",3138,3131,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7,,"NA","3","NA","1","1","2","1","1","3","1","1","5","846.62","1","NA","2","2","2","2","4","1","6","2","2","77.61","NA","56.44","79.47","3","1",,"1",1,,,,,
"2011","LV",1586,"2","2011","7",1134,1113,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,20,,"3","3","NA","2","1","2","1","1","1","1","1","2","634.97","1","NA","2","2","2","2","4","2","3","1","2","NA","NA","2.82","0","1","1",,"1",1,,,,,
"2011","LV",1594,"3","2011","7",3194,3139,0,0,,,,,,,,,0,0,50,362,0,,0,,0,2,0,,52,,"NA","2","NA","2","1","2","1","1","1","1","2","1","705.52","1","2","2","2","2","2","4","3","3","1","2","33.86","NA","88.9","0","1","1",,"1",1,,,,,
"2011","LV",1602,"2","2011","7",0,-8,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,8,,"2","3","NA","2","1","2","1","1","2","1","1","3","564.41","2","NA","2","1","2","2","4","1","3","2","2","NA","NA","155.21","0","1","3",,"1",1,,,,,
"2011","LV",1636,"3","2011","44",10585,9846,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,738,,0,,"NA","3","NA","1","1","2","3","1","1","1","2","1","423.31","3","2","2","2","1","2","4","2","3","2","1","NA","NA","84.66","0","1","1",,"1",1,,,,,
"2011","LV",1654,"2","2011","8",2448,2437,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,4,,7,,"NA","3","NA","1","1","1","1","1","1","1","3","2","705.52","1","NA","2","2","2","1","4","5","2","1","2","4.23","NA","35.28","33.41","1","1",,"1",1,,,,,
"2011","LV",1688,"2","2011","7",8564,7871,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,692,,"3","3","3","2","1","2","1","1","1","1","1","3","846.62","2","2","2","2","1","2","1","1","4","2","1","NA","NA","192.42","115.18","1","3",,"1",1,,,,,
"2011","LV",1701,"3","2011","15",4332,3883,0,0,,,,,,,,,0,0,0,380,0,,0,,0,26,0,,424,,"NA","2","NA","1","1","2","1","1","1","1","1","3","1411.03","1","NA","2","2","1","2","1","3","3","2","1","NA","NA","NA","0","1","1",,"1",1,,,,,
"2011","LV",1707,"3","2011","17",2126,1989,0,0,,,,,,,,,0,0,0,0,0,,0,,0,9,0,,128,,"NA","3","NA","2","2","2","1","3","1","1","1","4","705.52","2","NA","2","2","2","2","4","1","5","1","1","NA","NA","114.29","0","1","3",,"1",1,,,,,
"2011","LV",1736,"2","2011","30",3445,3432,0,0,,,,,,,,,0,0,0,0,0,,0,,0,13,0,,0,,"NA","3","3","1","1","1","1","1","1","1","1","1","846.62","2","2","2","2","2","1","1","1","3","2","1","NA","NA","105.83","115.18","3","3",,"1",1,,,,,
"2011","LV",1768,"3","2011","11",3370,3341,0,0,,,,,,,,,0,0,0,0,0,,0,,0,29,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","1","2","634.97","3","NA","2","2","2","2","1","3","3","2","1","NA","NA","389.9","0","1","3",,"1",1,,,,,
"2011","LV",1769,"2","2011","8",8731,8163,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,568,,"2","3","3","2","1","2","1","1","1","1","1","1","1128.83","2","NA","2","2","2","2","4","4","4","2","1","NA","NA","141.1","0","3","1",,"1",1,,,,,
"2011","LV",1776,"2","2011","4",2890,1182,0,0,,,,,,,,,0,0,0,0,0,,277,,0,231,1306,,171,,"2","3","NA","2","1","1","1","1","1","1","1","3","846.62","2","NA","2","2","2","2","4","5","4","2","1","NA","NA","176.38","60.55","3","1",,"1",1,,,,,
"2011","LV",1786,"2","2011","7",4598,4140,0,0,,,,,,,,,0,0,0,0,898,,0,,0,24,0,,434,,"NA","3","NA","1","1","2","1","1","3","1","2","2","564.41","1","NA","2","1","2","2","3","1","6","2","2","NA","NA","49.39","0","1","1",,"1",1,,,,,
"2011","LV",1787,"2","2011","6",2899,2840,0,0,,,,,,,,,0,0,0,0,0,,0,,0,59,0,,0,,"NA","3","NA","2","1","2","2","1","1","1","1","2","1411.03","3","3","2","1","2","1","1","1","3","2","1","NA","NA","141.1","0","1","1",,"1",1,,,,,
"2011","LV",1806,"2","2011","10",4639,4635,0,0,,,,,,,,,0,0,0,158,1266,,0,,0,4,0,,0,,"NA","3","NA","1","1","2","1","1","2","1","2","4","846.62","1","NA","2","2","2","1","4","1","3","2","1","NA","NA","46.56","0","3","3",,"1",1,,,,,
"2011","LV",1808,"2","2011","9",1296,1282,32,32,,,,,,,,,32,0,0,0,102,,0,,0,14,0,,0,,"3","2","3","2","2","1","1","1","3","1","1","3","846.62","2","NA","2","2","1","1","4","4","3","1","1","NA","NA","91.72","0","1","1",,"1",1,,,,,
"2011","LV",1816,"3","2011","5",2665,2624,0,0,,,,,,,,,0,0,0,0,129,,0,,0,0,0,,41,,"3","3","NA","1","1","2","1","1","1","1","1","4","917.17","1","NA","2","1","2","2","3","2","2","1","2","NA","NA","282.21","257.29","1","1",,"1",1,,,,,
"2011","LV",1823,"2","2011","8",1846,218,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1628,0,,0,,"NA","3","NA","2","1","2","1","1","3","1","1","3","705.52","2","NA","2","2","2","2","4","5","6","2","1","NA","NA","134.05","0","1","1",,"1",1,,,,,
"2011","LV",1838,"3","2011","10",2355,-496,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,253,,2598,,"NA","2","NA","1","1","2","1","1","1","1","2","3","1128.83","1","NA","2","2","2","2","4","1","3","2","1","NA","NA","632.5","0","1","1",,"1",1,,,,,
"2011","LV",1842,"2","2011","6",2898,2896,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2,0,,0,,"NA","3","3","2","2","2","1","1","3","1","3","1","987.72","1","NA","2","1","2","2","1","5","5","2","1","NA","NA","42.33","0","1","1",,"1",1,,,,,
"2011","LV",1873,"2","2011","6",7289,7276,0,0,,,,,,,,,0,0,153,357,0,,0,,0,0,0,,13,,"NA","1","NA","1","1","2","1","1","1","1","1","1","2116.55","3","NA","2","2","2","2","3","2","6","2","2","423.31","NA","184.85","0","1","1",,"1",1,,,,,
"2011","LV",1880,"3","2011","8",22,-1455,0,0,,,,,,,,,0,0,0,22,0,,0,,0,1477,0,,0,,"NA","2","3","2","2","2","1","1","1","1","2","1","282.21","2","1","2","2","2","2","4","1","3","1","1","NA","NA","101.59","172.33","1","2",,"1",1,,,,,
"2011","LV",1881,"2","2011","7",5314,5284,0,0,,,,,,,,,0,0,0,0,0,,0,,0,30,0,,0,,"NA","3","NA","2","1","2","1","1","1","1","1","1","564.41","1","NA","1","2","1","2","4","1","3","2","1","25.4","NA","91.72","0","1","1",,"1",1,,,,,
"2011","LV",1882,"3","2011","5",2914,1906,0,0,,,,,,,,,0,0,791,0,0,,0,,0,1007,0,,0,,"2","3","NA","1","1","2","1","1","1","1","1","4","1411.03","2","NA","2","2","2","2","1","1","3","2","1","NA","NA","141.1","0","1","1",,"1",1,,,,,
"2011","LV",1891,"2","2011","NA",7371,1082,0,0,,,,,,,,,0,0,0,0,0,,0,,0,8666,0,,-2376,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1128.83","2","2","2","2","2","2","4","5","3","2","1","NA","NA","253.99","0","1","1",,"1",1,,,,,
"2011","LV",1893,"2","2011","8",2996,2927,0,0,,,,,,,,,0,0,0,193,0,,0,,0,0,0,,69,,"NA","3","NA","2","1","2","1","1","1","1","1","4","846.62","3","NA","2","2","1","2","4","2","3","2","1","NA","NA","42.33","0","1","1",,"1",1,,,,,
"2011","LV",1903,"2","2011","23",2761,1223,0,0,,,,,,,,,0,0,0,246,0,,0,,0,1538,0,,0,,"NA","2","NA","2","1","2","1","1","1","1","1","4","987.72","1","NA","1","2","2","2","4","5","2","2","2","31.04","NA","282.21","0","1","3",,"1",1,,,,,
"2011","LV",1927,"2","2011","8",3174,3119,0,0,,,,,,,,,0,0,0,0,0,,0,,0,15,0,,41,,"2","3","NA","1","1","2","1","1","1","1","1","1","1128.83","1","NA","1","2","1","1","4","2","3","2","1","NA","NA","184.85","251.56","1","1",,"1",1,,,,,
"2011","LV",1931,"2","2011","4",2684,2553,0,0,,,,,,,,,0,0,40,0,0,,0,,0,130,0,,0,,"NA","2","NA","1","1","2","1","1","3","1","2","1","1269.93","1","1","1","2","2","2","2","2","3","1","2","NA","NA","395.09","0","1","1",,"1",1,,,,,
"2011","LV",1932,"1","2011","11",3126,-488,0,0,,,,,,,,,0,0,0,0,419,,0,,0,3614,0,,0,,"NA","3","NA","1","1","2","1","1","2","1","1","2","2116.55","2","NA","2","2","2","2","4","1","6","2","1","7.06","NA","162.27","0","1","3",,"1",1,,,,,
"2011","LV",1942,"2","2011","7",4682,4298,0,0,,,,,,,,,0,0,0,0,0,,0,,0,383,0,,0,,"3","3","NA","2","2","2","1","1","1","1","1","5","705.52","1","NA","2","1","2","2","4","2","2","2","1","NA","NA","93.13","0","1","3",,"1",1,,,,,
"2011","LV",1951,"2","2011","90",3204,2022,0,0,,,,,,,,,0,0,0,0,0,,0,,0,115,0,,1067,,"3","3","NA","1","1","2","1","1","1","1","1","2","423.31","2","NA","2","2","2","2","1","2","4","2","1","NA","NA","211.66","0","1","3",,"1",1,,,,,
"2011","LV",1956,"2","2011","6",10570,9621,0,0,,,,,,,,,0,0,0,0,0,,0,,0,5,0,,943,,"NA","3","NA","1","1","1","1","3","1","1","1","4","1411.03","2","NA","2","2","2","2","1","1","3","1","1","423.31","NA","102.53","0","1","1",,"1",1,,,,,
"2011","LV",1960,"2","2011","30",0,-46,0,0,,,,,,,,,0,0,0,0,0,,0,,0,46,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","2","2","705.52","2","NA","2","1","2","2","4","4","2","2","1","NA","NA","77.61","0","1","1",,"1",1,,,,,
"2011","LV",1977,"2","2011","7",4860,4435,0,0,,,,,,,,,0,0,0,0,0,,0,,0,425,0,,0,,"NA","3","NA","1","1","1","1","1","1","1","3","3","846.62","2","NA","2","2","1","2","1","1","6","2","1","NA","NA","2.82","0","1","1",,"1",1,,,,,
"2011","LV",1982,"2","2011","10",8162,8152,0,0,,,,,,,,,0,0,0,621,0,,0,,0,0,0,,10,,"3","3","NA","1","2","1","1","1","1","1","2","3","705.52","3","NA","2","2","2","1","4","3","3","1","1","NA","NA","NA","0","2","1",,"1",1,,,,,
"2011","LV",2031,"3","2011","30",2653,2641,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,11,,"2","1","NA","2","1","2","1","1","2","1","1","4","987.72","1","NA","2","2","1","1","4","1","3","2","2","NA","NA","46.56","0","1","1",,"1",1,,,,,
"2011","LV",2048,"2","2011","10",0,-53,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1,0,,52,,"NA","3","NA","1","1","2","1","1","1","1","3","1","846.62","1","3","2","2","1","1","4","2","2","2","1","NA","NA","NA","0","1","1",,"1",1,,,,,
"2011","LV",2067,"2","2011","13",16913,16485,0,0,,,,,,,,,0,0,0,0,0,,0,,0,428,0,,0,,"NA","3","NA","1","1","2","1","1","3","1","3","4","352.76","1","NA","1","2","2","2","3","3","4","2","1","NA","NA","84.66","0","3","1",,"1",1,,,,,
"2011","LV",2075,"2","2011","9",3895,3884,0,0,,,,,,,,,0,0,0,0,0,,0,,0,11,0,,0,,"3","3","NA","2","2","2","1","1","1","1","3","1","564.41","1","2","2","2","2","2","1","1","2","1","2","NA","NA","155.21","0","1","1",,"1",1,,,,,
"2011","LV",2122,"1","2011","6",1133,1086,0,0,,,,,,,,,0,0,0,0,0,,0,,0,46,0,,0,,"3","3","NA","2","1","2","1","1","1","1","1","2","1411.03","2","NA","2","2","2","2","3","3","3","2","1","NA","NA","111.47","0","1","1",,"1",1,,,,,
"2011","LV",2123,"2","2011","10",3082,3072,0,0,,,,,,,,,0,0,0,0,0,,0,,0,10,0,,0,,"3","3","NA","2","1","1","1","1","1","1","3","2","211.66","3","NA","2","2","2","2","1","1","3","1","2","NA","NA","105.83","0","3","3",,"1",1,,,,,
"2011","LV",2142,"2","2011","5",2760,2739,0,0,,,,,,,,,0,0,0,0,0,,0,,0,21,0,,0,,"NA","3","NA","2","1","1","1","1","3","1","2","3","987.72","2","NA","2","2","2","2","4","1","2","2","2","NA","NA","112.88","159.8","1","1",,"1",1,,,,,
"2011","LV",2152,"3","2011","8",2928,2762,0,0,,,,,,,,,0,0,0,0,0,,0,,0,121,0,,45,,"NA","3","NA","2","1","2","1","1","2","2","3","3","1128.83","1","NA","1","2","2","2","4","1","3","2","1","NA","NA","110.06","0","3","1",,"1",1,,,,,
"2011","LV",2157,"2","2011","16",15924,1763,0,0,,,,,,,,,0,0,0,0,0,,0,,0,81,0,,14079,,"NA","3","NA","2","1","1","1","1","2","1","3","1","1411.03","1","NA","2","1","1","2","1","1","3","2","1","NA","NA","95.95","0","1","1",,"1",1,,,,,
"2011","LV",2175,"2","2011","NA",5283,5246,0,0,,,,,,,,,0,0,906,158,430,,0,,0,1,24,,12,,"NA","3","1","2","1","2","1","1","2","1","2","2","141.1","1","1","2","2","1","2","3","1","3","2","1","NA","NA","112.88","0","1","3",,"1",1,,,,,
"2011","LV",2188,"2","2011","5",5292,5286,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7,,"3","3","NA","1","2","2","1","1","1","1","1","1","1411.03","3","NA","2","1","2","2","1","2","4","2","1","NA","NA","629.84","0","1","2",,"1",1,,,,,
"2011","LV",2200,"2","2011","NA",743,-3003,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3746,,"2","3","NA","1","1","2","1","3","3","1","1","3","705.52","1","NA","2","2","2","2","4","1","2","2","1","NA","NA","35.28","0","1","1",,"1",1,,,,,
"2011","LV",2203,"3","2011","11",3879,-3945,0,0,,,,,,,,,0,0,0,0,331,,0,,0,49,0,,7776,,"NA","3","3","2","1","2","1","1","3","1","1","3","846.62","1","NA","2","2","2","2","1","1","2","2","1","NA","NA","112.88","0","1","1",,"1",1,,,,,
"2011","LV",2262,"3","2011","15",3009,2977,0,0,,,,,,,,,0,0,0,0,0,,0,,0,15,0,,18,,"NA","3","NA","1","2","2","1","1","3","3","2","2","423.31","2","1","2","2","2","2","1","1","1","2","1","NA","NA","90.31","0","1","1",,"1",1,,,,,
