"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VOPREGY","VOPREGY_","VOPMO_C","VOPMO_C_","VOPREGX","VOPREGX_","VOPRGY1","VOPRGY1_","VOPRGY2","VOPRGY2_","VOPRGY3","VOPRGY3_","VOPRGY4","VOPRGY4_"
"20193","04229401","28","0","1","430","D","05","D","","H","415","D","405","D","","A","","A"
"20193","04229401","28","1","1","420","D","05","D","56","E","","A","","A","","A","","A"
"20193","04229401","28","2","1","405","D","05","D","64","E","","A","","A","","A","","A"
"20193","04229421","22","0","1","400","D","06","D","40","D","","A","","A","","A","","A"
"20193","04229451","22","0","1","420","D","06","D","70","D","","A","","A","","A","","A"
"20193","04229491","38","0","1","400","D","07","D","55","D","","A","","A","","A","","A"
"20193","04229491","39","0","1","400","D","07","D","55","D","","A","","A","","A","","A"
"20193","04229521","25","0","1","400","D","06","D","30","D","","A","","A","","A","","A"
"20193","04229521","26","0","1","420","D","06","D","41","D","","A","","A","","A","","A"
"20193","04229711","31","0","1","420","D","07","D","100","D","","A","","A","","A","","A"
"20193","04229771","51","0","1","400","D","07","D","50","D","","A","","A","","A","","A"
"20193","04229891","40","0","1","420","D","06","D","525","D","","A","","A","","A","","A"
"20193","04229911","35","0","1","420","D","07","D","78","D","","A","","A","","A","","A"
"20193","04229911","36","0","1","410","D","07","D","12","D","","A","","A","","A","","A"
"20193","04230021","32","0","1","410","D","07","D","35","D","","A","","A","","A","","A"
"20193","04230021","33","0","1","420","D","07","D","55","D","","A","","A","","A","","A"
"20193","04230041","22","0","1","420","D","05","D","46","D","","A","","A","","A","","A"
"20193","04230161","29","0","1","400","D","05","D","50","D","","A","","A","","A","","A"
"20193","04230181","40","0","1","430","D","06","D","","H","425","D","405","D","415","D","","A"
"20193","04230181","40","1","1","420","D","06","D","130","E","","A","","A","","A","","A"
"20193","04230211","19","0","1","410","D","06","D","62","D","","A","","A","","A","","A"
"20193","04230231","32","0","1","420","D","06","D","85","D","","A","","A","","A","","A"
"20193","04230241","21","0","1","420","D","07","D","550","D","","A","","A","","A","","A"
"20193","04230281","46","0","1","405","D","07","D","200","D","","A","","A","","A","","A"
"20193","04230331","29","0","1","420","D","06","D","50","D","","A","","A","","A","","A"
"20193","04230371","55","0","1","420","D","05","D","59","D","","A","","A","","A","","A"
"20193","04230531","30","0","1","410","D","06","D","64","D","","A","","A","","A","","A"
"20193","04230581","30","0","1","400","D","06","D","35","D","","A","","A","","A","","A"
"20193","04230581","31","0","1","400","D","07","D","20","D","","A","","A","","A","","A"
"20193","04230641","28","0","1","400","D","05","D","20","D","","A","","A","","A","","A"
"20193","04230641","29","0","1","420","D","06","D","170","D","","A","","A","","A","","A"
"20193","04230741","25","0","1","420","D","07","D","100","D","","A","","A","","A","","A"
"20193","04230871","37","0","1","400","D","06","D","24","D","","A","","A","","A","","A"
"20193","04230871","38","0","1","420","D","05","D","54","D","","A","","A","","A","","A"
"20193","04230941","37","0","1","420","D","07","D","285","D","","A","","A","","A","","A"
"20193","04231021","24","0","1","410","D","07","D","35","D","","A","","A","","A","","A"
"20193","04231031","20","0","1","420","D","07","D","12","D","","A","","A","","A","","A"
"20193","04231031","21","0","1","410","D","07","D","68","D","","A","","A","","A","","A"
"20193","04231151","11","0","1","410","D","06","D","10","D","","A","","A","","A","","A"
"20193","04231701","23","0","1","420","D","06","D","95","D","","A","","A","","A","","A"
"20193","04231701","24","0","1","405","D","06","D","468","D","","A","","A","","A","","A"
"20193","04231801","10","0","1","410","D","05","D","25","D","","A","","A","","A","","A"
"20193","04231941","14","0","1","420","D","05","D","48","D","","A","","A","","A","","A"
"20193","04232041","32","0","1","420","D","07","D","310","D","","A","","A","","A","","A"
"20193","04232131","53","0","1","410","D","06","D","40","D","","A","","A","","A","","A"
"20193","04232131","54","0","1","420","D","06","D","190","D","","A","","A","","A","","A"
"20193","04232131","55","0","1","405","D","07","D","300","D","","A","","A","","A","","A"
"20193","04232171","33","0","1","420","D","07","D","220","D","","A","","A","","A","","A"
"20193","04232202","20","0","1","420","D","05","D","101","D","","A","","A","","A","","A"
"20193","04232263","23","0","1","400","D","06","D","25","D","","A","","A","","A","","A"
"20193","04232281","30","0","1","430","D","07","D","","H","405","D","415","D","","A","","A"
"20193","04232281","30","1","1","405","D","07","D","235","E","","A","","A","","A","","A"
"20193","04232281","30","2","1","420","D","07","D","235","E","","A","","A","","A","","A"
"20193","04232321","18","0","1","420","D","07","D","36","D","","A","","A","","A","","A"
"20193","04232331","20","0","1","400","D","07","D","16","D","","A","","A","","A","","A"
"20193","04232331","21","0","1","430","D","07","D","","H","415","D","410","D","","A","","A"
"20193","04232331","21","1","1","420","D","07","D","98","E","","A","","A","","A","","A"
"20193","04232331","21","2","1","410","D","07","D","32","E","","A","","A","","A","","A"
"20193","04232481","31","0","1","420","D","07","D","120","D","","A","","A","","A","","A"
"20193","04232514","16","0","1","420","D","07","D","270","D","","A","","A","","A","","A"
"20193","04232612","49","0","1","410","D","06","D","40","D","","A","","A","","A","","A"
"20193","04232621","19","0","1","410","D","07","D","50","D","","A","","A","","A","","A"
"20193","04232691","22","0","1","400","D","06","D","36","D","","A","","A","","A","","A"
"20193","04232781","29","0","1","420","D","07","D","42","D","","A","","A","","A","","A"
"20193","04232811","38","0","1","410","D","06","D","20","D","","A","","A","","A","","A"
"20193","04232811","39","0","1","420","D","06","D","452","D","","A","","A","","A","","A"
"20193","04232851","50","0","1","400","D","07","D","26","D","","A","","A","","A","","A"
"20193","04232851","51","0","1","430","D","07","D","","H","415","D","405","D","","A","","A"
"20193","04232851","51","1","1","420","D","07","D","96","E","","A","","A","","A","","A"
"20193","04232851","51","2","1","405","D","07","D","63","E","","A","","A","","A","","A"
"20193","04232901","43","0","1","420","D","05","D","83","D","","A","","A","","A","","A"
"20193","04232971","40","0","1","410","D","05","D","50","D","","A","","A","","A","","A"
"20193","04232971","41","0","1","430","D","06","D","","H","425","D","405","D","415","D","","A"
"20193","04232971","41","1","1","420","D","06","D","55","E","","A","","A","","A","","A"
"20193","04232971","41","2","1","405","D","06","D","45","E","","A","","A","","A","","A"
"20193","04232971","41","3","1","420","D","06","D","40","E","","A","","A","","A","","A"
"20193","04233011","34","0","1","410","D","05","D","1","D","","A","","A","","A","","A"
"20193","04233011","35","0","1","430","D","05","D","","H","405","D","415","D","","A","","A"
"20193","04233011","35","1","1","405","D","05","D","71","E","","A","","A","","A","","A"
"20193","04233011","35","2","1","420","D","05","D","64","E","","A","","A","","A","","A"
"20193","04233081","26","0","1","420","D","07","D","80","D","","A","","A","","A","","A"
"20193","04233101","44","0","1","410","D","05","D","25","D","","A","","A","","A","","A"
"20193","04233171","19","0","1","400","D","07","D","35","D","","A","","A","","A","","A"
"20193","04233194","17","0","1","420","D","07","D","123","D","","A","","A","","A","","A"
"20193","04233241","27","0","1","420","D","05","D","150","D","","A","","A","","A","","A"
"20193","04233271","18","0","1","400","D","05","D","40","D","","A","","A","","A","","A"
"20193","04233341","46","0","1","410","D","06","D","30","D","","A","","A","","A","","A"
"20193","04233341","47","0","1","430","D","06","D","","H","405","D","415","D","","A","","A"
"20193","04233341","47","1","1","405","D","06","D","31","E","","A","","A","","A","","A"
"20193","04233341","47","2","1","420","D","06","D","29","E","","A","","A","","A","","A"
"20193","04233561","24","0","1","420","D","05","D","75","D","","A","","A","","A","","A"
"20193","04233631","35","0","1","400","D","06","D","20","D","","A","","A","","A","","A"
"20193","04233771","21","0","1","410","D","06","D","7","D","","A","","A","","A","","A"
"20193","04233771","22","0","1","420","D","06","D","67","D","","A","","A","","A","","A"
"20193","04233801","33","0","1","420","D","06","D","72","D","","A","","A","","A","","A"
"20193","04233831","27","0","1","420","D","07","D","190","D","","A","","A","","A","","A"
"20193","04233951","31","0","1","400","D","06","D","33","D","","A","","A","","A","","A"
"20193","04234021","29","0","1","400","D","07","D","25","D","","A","","A","","A","","A"
"20193","04234021","30","0","1","430","D","07","D","","H","410","D","415","D","","A","","A"
"20193","04234021","30","1","1","410","D","07","D","22","E","","A","","A","","A","","A"
"20193","04234021","30","2","1","420","D","07","D","68","E","","A","","A","","A","","A"
"20193","04234031","41","0","1","410","D","05","D","1","D","","A","","A","","A","","A"
"20193","04234031","42","0","1","405","D","05","D","73","D","","A","","A","","A","","A"
"20193","04234181","44","0","1","400","D","05","D","25","F","","A","","A","","A","","A"
"20193","04234241","69","0","1","410","D","07","D","10","D","","A","","A","","A","","A"
"20193","04234351","35","0","1","410","D","06","D","12","D","","A","","A","","A","","A"
"20193","04234401","57","0","1","400","D","05","D","35","D","","A","","A","","A","","A"
"20193","04234401","58","0","1","410","D","07","D","25","D","","A","","A","","A","","A"
"20193","04234401","59","0","1","420","D","07","D","150","D","","A","","A","","A","","A"
"20193","04234491","31","0","1","420","D","07","D","340","D","","A","","A","","A","","A"
"20193","04234551","22","0","1","420","D","07","D","24","D","","A","","A","","A","","A"
"20193","04234801","5","0","1","420","D","06","D","80","D","","A","","A","","A","","A"
"20193","04234801","6","0","1","420","D","06","D","15","D","","A","","A","","A","","A"
"20193","04234891","20","0","1","405","D","07","D","500","D","","A","","A","","A","","A"
"20193","04235021","30","0","1","420","D","05","D","284","D","","A","","A","","A","","A"
"20193","04235091","48","0","1","420","D","07","D","140","D","","A","","A","","A","","A"
"20193","04235151","26","0","1","430","D","07","D","","H","405","D","415","D","","A","","A"
"20193","04235151","26","1","1","405","D","07","D","260","E","","A","","A","","A","","A"
"20193","04235151","26","2","1","420","D","07","D","113","E","","A","","A","","A","","A"
"20193","04235271","39","0","1","420","D","05","D","225","D","","A","","A","","A","","A"
"20193","04235331","24","0","1","430","D","06","D","","H","415","D","425","D","410","D","","A"
"20193","04235331","24","1","1","420","D","06","D","83","E","","A","","A","","A","","A"
"20193","04235331","24","2","1","410","D","06","D","27","E","","A","","A","","A","","A"
"20193","04235381","48","0","1","420","D","05","D","25","D","","A","","A","","A","","A"
"20193","04235531","32","0","1","420","D","06","D","168","D","","A","","A","","A","","A"
"20193","04235781","25","0","1","420","D","06","D","101","D","","A","","A","","A","","A"
"20193","04235801","15","0","1","420","D","07","D","130","D","","A","","A","","A","","A"
"20193","04235841","102","0","1","420","D","07","D","700","D","","A","","A","","A","","A"
"20193","04235961","55","0","1","405","D","07","D","1000","D","","A","","A","","A","","A"
"20193","04236121","26","0","1","420","D","08","D","120","D","","A","","A","","A","","A"
"20193","04236201","16","0","1","400","D","07","D","25","D","","A","","A","","A","","A"
"20193","04236361","27","0","1","420","D","08","D","140","D","","A","","A","","A","","A"
"20193","04236451","65","0","1","420","D","06","D","67","D","","A","","A","","A","","A"
"20193","04236531","28","0","1","420","D","06","D","98","F","","A","","A","","A","","A"
"20193","04236561","34","0","1","420","D","08","D","20","D","","A","","A","","A","","A"
"20193","04236641","23","0","1","420","D","06","D","178","D","","A","","A","","A","","A"
"20193","04236641","24","0","1","405","D","07","D","489","D","","A","","A","","A","","A"
"20193","04236681","46","0","1","420","D","07","D","360","D","","A","","A","","A","","A"
"20193","04236691","18","0","1","420","D","08","D","100","D","","A","","A","","A","","A"
"20193","04236811","19","0","1","420","D","07","D","84","D","","A","","A","","A","","A"
"20193","04236851","13","0","1","400","D","07","D","125","D","","A","","A","","A","","A"
"20193","04236881","20","0","1","400","D","08","D","11","D","","A","","A","","A","","A"
"20193","04236881","21","0","1","410","D","08","D","34","D","","A","","A","","A","","A"
"20193","04236881","22","0","1","420","D","08","D","84","D","","A","","A","","A","","A"
"20193","04236931","26","0","1","420","D","07","D","72","D","","A","","A","","A","","A"
"20193","04237323","46","0","1","400","D","06","D","50","D","","A","","A","","A","","A"
"20193","04237323","47","0","1","420","D","07","D","100","D","","A","","A","","A","","A"
"20193","04237391","19","0","1","420","D","08","D","50","D","","A","","A","","A","","A"
"20193","04237431","25","0","1","400","D","07","D","60","D","","A","","A","","A","","A"
