"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOG","PROP0NOG","OWNYG","OWNYG_","NEWMRTG","NEWMRTG_","ORGMRTG","ORGMRTG_","QMRTTRMG","QMRT_RMG","MRTPMTG","MRTPMTG_","PAYPRTXG","PAYP_TXG","PAYPRING","PAYP_ING","PAYMRING","PAYM_ING","PAYOTHRG","PAYO_HRG","QESCROWG","QESC_OWG","QPRINM1G","QPRI_M1G","QPRINM2G","QPRI_M2G","QPRINM3G","QPRI_M3G","QADINT1G","QADI_T1G","QADINT2G","QADI_T2G","QADINT3G","QADI_T3G","QRFINDTG","QRFI_DTG","FRSTPYMG","FRST_YMG","FRSTPYRG","FRST_YRG","FIXDRTEG","FIXD_TEG","QNEWDATG","QNEW_ATG","QBLNCM1G","QBLN_M1G","QBLNCM2G","QBLN_M2G","QBLNCM3G","QBLN_M3G","LOAN_NOG","LOAN0NOG","VARRTEG","VARRTEG_","INTONLYG","INTO_LYG","OTHRTEG","OTHRTEG_","PAYMT1G","PAYMT1G_","PAYMT2G","PAYMT2G_","PAYMT3G","PAYMT3G_","PAYPRNPG","PAYP_NPG","PAYINTG","PAYINTG_"
"20194","04296991","32","0","1","01","D","100","D",".0575","D","90730","D","20","D","637","D","","A","","A","","A","","A","0","D","288","D","289","D","291","D","349","D","348","D","346","D","","A","07","D","2013","D","1","D","","A","72817","D","72529","D","72240","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20194","04298421","29","0","1","01","D","100","D",".0775","D","19165","D","10","D","230","D","","A","","A","","A","","A","0","D","123","D","124","D","125","D","107","D","106","D","105","D","","A","10","D","2017","D","1","D","","A","16540","D","16417","D","16293","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04173044","17","0","5","01","D","100","D",".0400","D","80000","D","10","D","815","D","","B","","B","","B","","B","5","D","642","D","644","D","646","D","168","D","166","D","164","D","","A","08","D","2015","D","1","D","","A","50492","D","49850","D","49206","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04173834","25","0","5","01","D","100","D",".0500","D","30000","D","20","D","223","D","","B","","B","","B","","B","25","D","120","D","120","D","121","D","78","D","78","D","77","D","","A","11","D","2009","D","1","D","","A","18784","D","18664","D","18544","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04174544","28","0","5","01","D","100","D",".0400","D","70000","D","20","D","546","D","","B","","B","","B","","B","122","D","230","D","230","D","231","D","194","D","194","D","193","D","","A","02","D","2015","D","1","D","","A","58282","D","58053","D","57822","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04175434","27","0","5","01","D","100","D",".0499","D","88577","D","15","D","700","D","","A","","A","","A","","A","0","D","436","D","438","D","440","D","264","D","262","D","260","D","","A","04","D","2014","D","1","D","","A","63448","D","63012","D","62574","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04183674","25","0","5","01","D","100","D",".0475","D","147000","D","15","D","1382","D","3","D","","A","","A","","A","239","D","632","D","634","D","637","D","511","D","509","D","506","D","","A","05","D","2017","D","1","D","","A","129163","D","128532","D","127897","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04184784","20","0","5","01","D","100","D",".0440","D","38000","D","19","D","250","D","","B","","B","","B","","B","4","D","145","D","145","D","146","D","101","D","101","D","100","D","","A","12","D","2012","D","1","D","","A","27674","D","27529","D","27384","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04186494","31","0","5","01","D","100","D",".0730","D","85000","D","15","D","780","D","","B","","B","","B","","B","2","D","404","D","406","D","409","D","374","D","372","D","369","D","","A","11","D","2013","D","1","D","","A","61515","D","61112","D","60705","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04188254","29","0","5","01","D","100","D",".0460","F","129851","F","15","F","1000","F","3","F","4","F","","A","","A","0","F","606","F","608","F","610","F","355","F","353","F","351","F","","A","09","F","2015","F","1","F","","A","102835","F","102229","F","101621","F","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04189694","20","0","1","01","D","100","D",".0600","D","30000","D","10","D","333","D","","A","","A","","A","","A","0","D","","A","","A","","A","","A","","A","","A","","A","06","D","2019","D","2","D","","A","29075","D","28888","D","28699","D","01","D","1","D","","A","","A","200","D","200","D","200","D","1","D","2","D"
"20201","04191404","39","0","5","01","D","100","D",".0472","D","60000","D","10","D","628","D","","A","","A","","A","","A","0","D","2323","T","2235","T","2244","T","768","D","763","D","758","D","","A","07","D","2019","D","2","D","","A","58422","D","58023","D","57623","D","01","D","1","D","","A","","A","7625","T","1545","T","1858","T","1","D","2","D"
"20201","04194704","27","0","5","01","D","100","D",".0450","D","25000","D","20","D","170","D","","B","","B","","B","","B","12","D","64","D","64","D","65","D","94","D","94","D","93","D","","A","12","D","2019","D","1","D","","A","25000","D","24936","D","24871","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04194764","20","0","5","02","D","100","D",".0450","F","25000","F","10","F","259","F","","A","","A","","A","","A","0","F","","A","","A","","A","","A","","A","","A","","A","12","F","2017","F","2","F","","A","21036","F","20856","F","20675","F","02","D","","A","","A","","A","160","F","160","F","160","F","1","D","2","D"
"20201","04195034","29","0","5","01","D","100","D",".0472","D","28566","D","7","D","400","D","","A","","A","","A","","A","0","D","299","D","300","D","302","D","101","D","100","D","98","D","","A","02","D","2019","D","1","D","","A","25638","D","25339","D","25039","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04201204","22","0","5","01","D","100","D",".0440","D","19000","D","15","D","150","D","","B","","B","","B","","B","6","D","88","D","89","D","89","D","56","D","55","D","55","D","","A","01","D","2016","D","1","D","","A","15195","D","15107","D","15018","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04201844","40","0","5","01","D","100","D",".0550","F","100000","F","15","F","817","F","","A","","A","","A","","A","0","F","195","F","196","F","197","F","55","F","54","F","53","F","","A","04","F","2009","F","2","F","","A","39008","F","38369","F","37728","F","01","D","","A","","A","","A","250","F","250","F","250","F","1","D","2","D"
"20201","04202694","13","0","5","01","D","100","D",".0472","D","585","D","1","D","50","D","","C","","C","","C","","C","0","D","","A","48","D","48","D","","A","2","D","2","D","","A","01","D","2020","D","1","D","","A","","A","585","D","537","D","01","D","","A","","A","","A","","A","","A","","A","","C","","A"
"20201","04203124","19","0","5","01","D","100","D",".0600","D","41950","D","15","D","354","D","","A","","A","","A","","A","0","D","286","D","287","D","289","D","68","D","67","D","65","D","","A","07","D","2008","D","1","D","","A","13666","D","13380","D","13093","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04216543","27","0","5","01","D","100","D",".0400","D","35000","D","10","D","354","D","","A","","A","","A","","A","0","D","495","D","497","D","498","D","5","D","3","D","2","D","","A","01","D","2010","D","2","D","","A","1056","D","705","D","353","D","01","D","","A","2","D","","A","500","D","500","D","500","D","1","D","2","D"
"20201","04216803","53","0","5","01","D","100","D",".0400","D","40000","D","10","D","466","D","","B","","B","","B","","B","61","D","342","D","343","D","344","D","63","D","62","D","61","D","","A","01","D","2014","D","1","D","","A","18963","D","18622","D","18279","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04219583","18","0","5","01","D","100","D",".0472","F","6441","F","15","F","50","F","","C","","C","","C","","C","0","F","25","F","25","F","25","F","25","F","25","F","25","F","","A","09","F","2019","F","1","F","","A","6367","F","6342","F","6317","F","01","D","","C","","C","","C","","A","","A","","A","","C","","A"
"20201","04220323","17","0","5","01","D","100","D",".0544","D","30000","D","15","D","528","D","","B","","B","","B","","B","284","D","181","D","182","D","183","D","63","D","62","D","61","D","","A","04","D","2010","D","1","D","","A","13926","D","13745","D","13564","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04221183","17","0","5","01","D","100","D",".0529","D","40000","D","10","D","430","D","3","D","4","D","","A","","A","0","D","96","D","97","D","97","D","54","D","53","D","53","D","","A","03","D","2018","D","2","D","","A","34985","D","34709","D","34432","D","01","D","1","D","","A","","A","","C","","C","","C","1","D","2","D"
"20201","04225443","34","0","5","01","D","100","D",".0662","D","70000","D","19","D","542","D","","B","","B","","B","","B","2","D","396","D","398","D","401","D","144","D","142","D","139","D","","A","06","D","2005","D","1","D","","A","26051","D","25655","D","25257","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04225873","13","0","5","01","D","100","D",".0500","D","75000","D","15","D","700","D","","B","","B","","B","","B","107","D","371","D","372","D","374","D","222","D","221","D","219","D","","A","04","D","2014","D","1","D","","A","53373","D","53002","D","52630","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04226053","29","0","5","01","D","100","D",".0600","D","6000","D","15","D","51","D","","A","","A","","A","","A","0","D","417","D","419","D","421","D","433","D","431","D","429","D","","A","10","D","2016","D","2","D","","A","5164","D","5139","D","5114","D","01","D","1","D","","A","","A","850","D","850","D","850","D","1","D","2","D"
"20201","04226623","14","0","5","01","D","100","D",".0450","D","25000","D","10","D","259","D","","A","","A","","A","","A","0","D","","A","","A","","A","","A","","A","","A","","A","12","D","2017","D","2","D","","A","21036","D","20856","D","20675","D","01","D","1","D","","A","","A","160","D","160","D","160","D","1","D","2","D"
"20201","04227103","13","0","5","01","D","100","D",".0400","F","35000","F","10","F","354","F","","A","","A","","A","","A","0","F","495","F","497","F","498","F","5","F","3","F","2","F","","A","01","F","2010","F","2","F","","A","1056","F","705","F","353","F","01","D","","A","","A","","A","500","F","500","F","500","F","1","D","2","D"
"20201","04227663","22","0","1","01","D","100","D",".0500","D","279182","T","5","D","4318","T","","A","","A","","A","","A","0","D","0","D","0","D","0","D","","A","","A","","A","","A","01","D","2017","D","2","D","","A","203127","T","201109","T","188710","T","01","D","1","D","","A","","A","0","D","0","D","0","D","","A","2","D"
"20201","04228223","22","0","5","01","D","100","D",".0599","D","75000","D","15","D","640","D","","B","","B","","B","","B","8","D","265","D","267","D","268","D","367","D","365","D","364","D","","A","05","D","2019","D","1","D","","A","73435","D","73169","D","72903","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04229923","37","0","5","01","D","100","D",".0540","D","40000","D","14","D","346","D","","B","","B","","B","","B","6","D","225","D","226","D","227","D","115","D","114","D","113","D","","A","07","D","2013","D","1","D","","A","25540","D","25315","D","25089","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04232403","27","0","5","01","D","100","D",".0500","D","13765","D","10","D","146","D","","A","","A","","A","","A","0","D","142","D","142","D","143","D","4","D","4","D","3","D","","A","06","D","2010","D","1","D","","A","1005","D","863","D","721","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04235123","23","0","5","01","D","100","D",".0472","D","1829","D","2","D","80","D","","A","","A","","A","","A","0","D","74","D","74","D","75","D","6","D","6","D","5","D","","A","07","D","2019","D","1","D","","A","1536","D","1462","D","1388","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04235743","14","0","5","01","D","100","D",".0440","D","11336","D","4","D","258","D","","A","","A","","A","","A","0","D","248","D","249","D","250","D","10","D","9","D","8","D","","A","10","D","2016","D","1","D","","A","2776","D","2528","D","2280","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04236363","21","0","5","01","D","100","D",".0440","D","100000","D","15","D","800","D","","B","","B","","B","","B","40","D","449","D","450","D","452","D","311","D","310","D","308","D","","A","12","D","2016","D","1","D","","A","84892","D","84444","D","83993","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04238603","15","0","5","01","D","100","D",".0472","D","38204","D","10","D","400","D","","A","","A","","A","","A","0","D","255","D","256","D","257","D","145","D","144","D","143","D","","A","07","D","2019","D","1","D","","A","36945","D","36691","D","36435","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04240563","34","0","5","01","D","100","D",".0440","D","30000","D","15","D","600","D","","B","","B","","B","","B","372","D","161","D","162","D","162","D","67","D","66","D","66","D","","A","11","D","2012","D","1","D","","A","18256","D","18095","D","17933","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04243383","28","0","5","01","D","100","D",".0525","D","40000","D","20","D","270","D","","A","","A","","A","","A","0","D","188","D","188","D","189","D","14","D","14","D","13","D","","A","05","D","2001","D","2","D","","A","4407","D","4156","D","3905","D","01","D","1","D","","A","","A","202","D","202","D","202","D","1","D","2","D"
"20201","04244743","26","0","5","01","D","100","D",".0500","D","12000","D","5","D","226","D","","A","","A","","A","","A","0","D","179","D","180","D","180","D","47","D","46","D","46","D","","A","08","D","2019","D","1","D","","A","11292","D","11113","D","10933","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04245503","52","0","5","01","D","100","D",".0460","D","25000","D","5","D","644","D","","B","","B","","B","","B","177","D","463","D","465","D","","A","4","D","2","D","","A","","A","02","D","2015","D","1","D","","A","943","D","480","D","","A","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04267792","29","0","5","02","D","200","D",".0525","D","135000","D","10","D","1448","D","","A","","A","","A","","A","0","D","874","D","878","D","881","D","426","D","422","D","419","D","","A","05","D","2017","D","2","D","","A","108538","D","107564","D","106587","D","01","D","1","D","","A","","A","1300","D","1300","D","1300","D","1","D","2","D"
"20201","04267892","17","0","5","01","D","100","D",".0475","F","147000","F","15","F","1382","F","3","F","","A","","A","","A","239","F","632","F","634","F","637","F","511","F","509","F","506","F","","A","05","F","2017","F","1","F","","A","129163","F","128532","F","127897","F","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04269292","11","0","5","01","D","100","D",".0600","F","18000","F","19","F","177","F","","B","","B","","B","","B","45","F","45","F","45","F","46","F","74","F","74","F","73","F","","A","07","F","2018","F","1","F","","A","17347","F","17302","F","17257","F","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04272052","30","0","5","01","D","100","D",".0600","D","18000","D","19","D","177","D","","B","","B","","B","","B","45","D","45","D","45","D","46","D","74","D","74","D","73","D","","A","07","D","2018","D","1","D","","A","17347","D","17302","D","17257","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04272792","30","0","5","01","D","100","D",".0650","D","80000","D","15","D","697","D","","A","","A","","A","","A","0","D","0","D","0","D","0","D","697","D","697","D","697","D","","A","12","D","2019","D","1","D","","A","80000","D","80000","D","80000","D","01","D","","A","","A","","A","","A","","A","","A","","A","2","D"
"20201","04273142","30","0","5","01","D","100","D",".0550","D","100000","D","15","D","817","D","","A","","A","","A","","A","0","D","195","D","196","D","197","D","55","D","54","D","53","D","","A","04","D","2009","D","2","D","","A","39008","D","38369","D","37728","D","01","D","1","D","","A","","A","250","D","250","D","250","D","1","D","2","D"
"20201","04273342","34","0","5","01","D","100","D",".0475","D","150000","D","5","D","4318","T","","A","","A","","A","","A","0","D","","A","","A","","A","","A","","A","","A","","A","08","D","2019","D","2","D","122019","D","203127","T","201109","T","188710","T","01","D","1","D","","A","","A","690","D","690","D","690","D","1","D","2","D"
"20201","04273342","62","0","5","01","D","100","D",".0475","D","150000","D","10","D","1573","D","","A","","A","","A","","A","0","D","","A","","A","","A","","A","","A","","A","122019","D","08","D","2019","D","2","D","","A","203127","T","201109","T","188710","T","01","D","1","D","","A","","A","900","D","780","D","780","D","1","D","2","D"
"20201","04275322","13","0","5","01","D","100","D",".0472","D","48000","D","10","D","503","D","3","D","4","D","","A","","A","0","D","","A","","A","","A","","A","","A","","A","","A","09","D","2019","D","2","D","","A","47686","D","47371","D","47055","D","01","D","","A","","A","3","D","50","D","50","D","50","D","1","D","2","D"
"20201","04278362","17","0","1","01","D","100","D",".0775","F","11410","F","5","F","230","F","","A","","A","","A","","A","0","F","173","F","174","F","176","F","57","F","56","F","54","F","","A","08","F","2018","F","1","F","","A","8784","F","8611","F","8437","F","01","D","1","D","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04279842","30","0","5","01","D","100","D",".0472","D","28246","D","3","D","843","D","","A","","A","","A","","A","0","D","","A","","A","732","D","","A","","A","111","D","","A","01","D","2020","D","1","D","","A","","A","","A","28246","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04281222","10","0","5","01","D","100","D",".0440","D","30000","D","15","D","250","D","3","D","4","D","","A","","A","22","D","162","D","162","D","163","D","66","D","66","D","65","D","","A","09","D","2012","D","1","D","","A","18095","D","17933","D","17771","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04281942","24","0","5","01","D","100","D",".0624","D","60000","D","10","D","673","D","","A","","A","","A","","A","0","D","261","D","262","D","264","D","184","D","183","D","181","D","","A","06","D","2018","D","2","D","","A","53594","D","53200","D","52803","D","01","D","1","D","","A","","A","445","D","445","D","445","D","1","D","2","D"
"20201","04283982","15","0","1","01","D","100","D",".0472","F","6441","F","15","F","50","F","","C","","C","","C","","C","0","F","25","F","25","F","25","F","25","F","25","F","25","F","","A","09","F","2019","F","1","F","","A","6367","F","6342","F","6317","F","01","D","","C","","C","","C","","A","","A","","A","","C","","A"
"20201","04284302","21","0","5","01","D","100","D",".0709","D","101674","D","15","D","919","D","","A","","A","","A","","A","0","D","748","D","752","D","757","D","171","D","167","D","162","D","","A","10","D","2007","D","1","D","","A","28980","D","28232","D","27480","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04288572","21","0","5","01","D","100","D",".0472","D","30000","D","15","D","300","D","","B","","B","","B","","B","67","D","119","D","120","D","120","D","114","D","113","D","113","D","","A","02","D","2019","D","1","D","","A","28949","D","28829","D","28710","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04289472","27","0","5","01","D","100","D",".0472","D","103000","D","5","D","1931","D","","A","","A","","A","","A","0","D","0","D","0","D","0","D","272","D","272","D","272","D","","A","09","D","2019","D","2","D","","A","103000","D","103000","D","103000","D","01","D","","A","2","D","","A","340","D","340","D","340","D","","A","2","D"
"20201","04292462","27","0","5","01","D","100","D",".0450","F","25000","F","20","F","170","F","","B","","B","","B","","B","12","F","64","F","64","F","65","F","94","F","94","F","93","F","","A","12","F","2019","F","1","F","","A","25000","F","24936","F","24871","F","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04292992","30","0","5","01","D","100","D",".0500","F","30000","F","20","F","223","F","","B","","B","","B","","B","25","F","120","F","120","F","121","F","78","F","78","F","77","F","","A","11","F","2009","F","1","F","","A","18784","F","18664","F","18544","F","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04293072","20","0","1","01","D","100","D",".0460","D","3361","D","10","D","35","D","","A","","A","","A","","A","0","D","27","D","27","D","27","D","8","D","8","D","8","D","","A","11","D","2015","D","1","D","","A","2171","D","2145","D","2118","D","02","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04293262","19","0","1","02","D","200","D",".0500","D","5516","D","2","D","242","D","","A","","A","","A","","A","0","D","","A","219","D","220","D","","A","23","D","22","D","","A","01","D","2020","D","1","D","","A","","A","5516","D","5297","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04294042","14","0","5","01","D","100","D",".0500","F","30000","F","20","F","223","F","","B","","B","","B","","B","25","F","120","F","120","F","121","F","78","F","78","F","77","F","","A","11","F","2009","F","1","F","","A","18784","F","18664","F","18544","F","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04296992","45","0","5","01","D","100","D",".0575","D","90730","D","20","D","637","D","","A","","A","","A","","A","0","D","292","D","294","D","295","D","345","D","343","D","342","D","","A","07","D","2013","D","1","D","","A","71949","D","71657","D","71363","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04297562","18","0","5","01","D","100","D",".0472","D","6441","D","15","D","50","D","","C","","C","","C","","C","0","D","25","D","25","D","25","D","25","D","25","D","25","D","","A","09","D","2019","D","1","D","","A","6367","D","6342","D","6317","D","02","D","","A","","A","","A","","A","","A","","A","","C","","A"
"20201","04298422","28","0","5","01","D","100","D",".0775","D","11410","D","5","D","230","D","","A","","A","","A","","A","0","D","173","D","174","D","176","D","57","D","56","D","54","D","","A","08","D","2018","D","1","D","","A","8784","D","8611","D","8437","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04310591","11","0","1","01","D","100","D",".0472","F","585","F","1","F","50","F","","C","","C","","C","","C","0","F","","A","48","F","48","F","","A","2","F","2","F","","A","01","F","2020","F","1","F","","A","","A","585","F","537","F","01","D","","A","","A","","A","","A","","A","","A","","C","","A"
"20201","04310641","16","0","1","01","D","100","D",".0460","D","129851","D","15","D","1000","D","3","D","4","D","","A","","A","0","D","606","D","608","D","610","D","355","D","353","D","351","D","","A","09","D","2015","D","1","D","","A","102835","D","102229","D","101621","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04312011","28","0","1","01","D","100","D",".0500","D","98986","D","16","D","750","D","","A","","A","","A","","A","0","D","533","D","536","D","538","D","217","D","214","D","212","D","","A","08","D","2010","D","1","D","","A","52003","D","51470","D","50935","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04313271","30","0","1","01","D","100","D",".0460","D","30000","D","10","D","332","D","","B","","B","","B","","B","20","D","219","D","220","D","221","D","93","D","92","D","91","D","","A","06","D","2017","D","1","D","","A","24189","D","23970","D","23749","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04317301","11","0","1","01","D","100","D",".0400","D","100000","D","10","D","1012","D","","A","","A","","A","","A","0","D","","A","","A","","A","","A","","A","","A","","A","06","D","2010","D","2","D","","A","7979","D","6994","D","6004","D","01","D","1","D","","A","","A","300","D","300","D","399","D","1","D","2","D"
"20201","04320171","18","0","1","01","D","100","D",".0400","D","32000","D","13","D","320","D","3","D","","A","","A","","A","57","D","218","D","219","D","220","D","45","D","44","D","43","D","","A","06","D","2011","D","1","D","","A","13482","D","13264","D","13045","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04320371","10","0","1","01","D","100","D",".0472","D","130000","D","20","D","838","D","","A","","A","","A","","A","0","D","","A","","A","","A","","A","","A","","A","","A","12","D","2019","D","2","D","","A","130649","D","130325","D","130000","D","01","D","","A","2","D","","A","800","D","800","D","800","D","1","D","2","D"
"20201","04320581","8","0","1","01","D","100","D",".0449","D","33225","D","15","D","254","D","","A","","A","","A","","A","0","D","0","D","0","D","0","D","254","D","254","D","254","D","","A","08","D","2012","D","1","D","","A","33225","D","33225","D","33225","D","01","D","","A","","A","","A","","A","","A","","A","","A","2","D"
"20201","04320591","13","0","1","01","D","100","D",".0500","D","279182","T","1","D","","A","","A","","A","","A","","A","","B","","A","","A","","A","","A","","A","","A","","A","01","D","2020","D","2","D","","A","","A","","A","","A","01","D","1","D","","A","","A","0","D","0","D","300","D","","A","2","D"
"20201","04321021","12","0","1","01","D","100","D",".0460","F","129851","F","15","F","1000","F","3","F","4","F","","A","","A","0","F","606","F","608","F","610","F","355","F","353","F","351","F","","A","09","F","2015","F","1","F","","A","102835","F","102229","F","101621","F","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04321081","28","0","1","01","D","100","D",".0590","D","45000","D","5","D","1000","D","","B","","B","","B","","B","132","D","787","D","791","D","795","D","81","D","77","D","73","D","","A","07","D","2016","D","1","D","","A","16488","D","15701","D","14910","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04321671","41","0","1","02","D","200","D",".0450","D","55000","D","10","D","570","D","","A","","A","","A","","A","0","D","","A","","A","","A","","A","","A","","A","","A","09","D","2012","D","2","D","","A","18164","D","17662","D","17158","D","01","D","1","D","","A","","A","201","D","208","D","208","D","1","D","2","D"
"20201","04322501","28","0","1","01","D","100","D",".0540","D","27770","D","10","D","300","D","","A","","A","","A","","A","0","D","227","D","228","D","229","D","73","D","72","D","71","D","","A","01","D","2015","D","1","D","","A","16199","D","15972","D","15744","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04322871","15","0","1","01","D","100","D",".0529","F","120000","F","10","F","1290","F","","A","","A","","A","","A","0","F","0","F","0","F","0","F","","A","","A","","A","","A","11","F","2018","F","2","F","","A","120000","F","120000","F","120000","F","01","D","","C","","C","","C","500","F","500","F","500","F","","A","2","D"
"20201","04324361","14","0","1","01","D","100","D",".0450","D","116000","D","5","D","838","D","","A","","A","","A","","A","","B","","A","","A","","A","","A","","A","","A","","A","07","D","2013","D","1","D","","A","","A","","A","","A","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04328281","8","0","1","01","D","100","D",".0472","F","6441","F","15","F","50","F","","C","","C","","C","","C","0","F","25","F","25","F","25","F","25","F","25","F","25","F","","A","09","F","2019","F","1","F","","A","6367","F","6342","F","6317","F","01","D","","A","","A","3","D","","A","","A","","A","","C","","A"
"20201","04343461","15","0","1","01","D","100","D",".0440","D","50000","D","15","D","679","D","","B","","B","","B","","B","299","D","210","D","211","D","212","D","170","D","169","D","168","D","","A","06","D","2018","D","1","D","","A","46347","D","46137","D","45927","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04344441","6","0","1","01","D","100","D",".0475","D","119000","D","20","D","950","D","3","D","4","D","","A","","A","181","D","334","D","335","D","337","D","435","D","434","D","432","D","","A","07","D","2017","D","1","D","","A","109863","D","109529","D","109193","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04345751","23","0","1","01","D","100","D",".0600","D","22160","D","15","D","187","D","","A","","A","","A","","A","0","D","100","D","101","D","101","D","44","D","43","D","43","D","","A","05","D","2015","D","1","D","","A","17350","D","17250","D","17149","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04345781","13","0","1","01","D","100","D",".0529","D","120000","D","10","D","1290","D","","A","","A","","A","","A","0","D","0","D","0","D","0","D","","A","","A","","A","","A","11","D","2018","D","2","D","","A","120000","D","120000","D","120000","D","01","D","1","D","","A","","A","500","D","500","D","500","D","","A","2","D"
"20201","04347611","31","0","1","01","D","100","D",".0473","D","14703","D","12","D","134","D","","A","","A","","A","","A","0","D","104","D","104","D","105","D","30","D","30","D","29","D","","A","05","D","2013","D","1","D","","A","7671","D","7567","D","7463","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04350991","25","0","1","01","D","100","D",".0550","D","60000","D","15","D","500","D","","B","","B","","B","","B","10","D","220","D","221","D","222","D","270","D","269","D","268","D","","A","07","D","2019","D","1","D","","A","58915","D","58695","D","58474","D","01","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
"20201","04351301","17","0","1","01","D","100","D",".0750","D","9601","D","15","D","89","D","","A","","A","","A","","A","0","D","77","D","78","D","78","D","12","D","11","D","11","D","","A","11","D","2006","D","1","D","","A","1902","D","1825","D","1747","D","02","D","","A","","A","","A","","A","","A","","A","1","D","2","D"
