"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MAJAPPLY","MAJA_PLY","GFTC_MAJ","GFTC0MAJ","MAJ_MO","MAJ_MO_","MAJPURX","MAJPURX_","MAJRENTX","MAJR_NTX","MAJINSTX","MAJI_STX","MJAPPL1","MJAPPL1_","MJAPPL2","MJAPPL2_","MJAPPL3","MJAPPL3_","MJAPPL4","MJAPPL4_","MJAPPL5","MJAPPL5_","MJAPPL6","MJAPPL6_","MJAPPL7","MJAPPL7_","MJAPPL8","MJAPPL8_","MJAPPL9","MJAPPL9_"
"20193","04232171","1","0","1","140","D","1","D","05","D","1200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04232453","1","0","1","195","D","1","D","06","D","2000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04232541","1","0","1","195","D","1","D","05","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04232781","1","0","1","195","D","1","D","06","D","518","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04232851","1","0","1","120","D","1","D","06","D","168","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04233401","1","0","1","195","D","1","D","05","D","1800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04233431","1","0","1","120","D","1","D","05","D","115","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04233911","1","0","1","140","D","1","D","06","D","1600","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04234281","1","0","1","160","D","1","D","07","D","528","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04234581","1","0","1","120","D","1","D","05","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04234581","2","0","1","140","D","1","D","05","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04234871","1","0","1","140","D","2","D","","A","","A","174","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04234881","1","0","1","140","D","1","D","05","D","1700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04234881","2","0","1","195","D","1","D","05","D","1300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235091","1","0","1","195","D","1","D","06","D","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235111","1","0","1","120","D","1","D","05","D","290","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235401","1","0","1","220","D","1","D","06","D","","H","","A","","A","195","D","140","D","","A","","A","","A","","A","","A","","A","","A"
"20193","04235401","1","1","1","195","D","1","D","06","D","125","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235401","2","0","1","220","D","1","D","06","D","","H","","A","","A","220","D","140","D","","A","","A","","A","","A","","A","","A","","A"
"20193","04235401","2","1","1","120","D","1","D","06","D","101","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235401","3","0","1","220","D","2","D","","A","","A","","H","","A","220","D","140","D","","A","","A","","A","","A","","A","","A","","A"
"20193","04235401","3","1","1","140","D","2","D","","A","","A","58","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235401","3","2","1","195","D","2","D","","A","","A","43","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235661","1","0","1","120","D","1","D","05","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235781","1","0","1","195","D","1","D","07","D","1000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235801","1","0","1","140","D","1","D","06","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235841","1","0","1","120","D","1","D","07","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235881","1","0","1","220","D","1","D","07","D","","H","","A","","H","100","D","140","D","160","D","120","D","","A","","A","","A","","A","","A"
"20193","04235881","1","1","1","100","D","1","D","07","D","58","E","","A","50","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235881","1","2","1","140","D","1","D","07","D","91","E","","A","30","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235881","1","3","1","160","D","1","D","07","D","39","E","","A","50","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235881","1","4","1","120","D","1","D","07","D","12","E","","A","70","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235881","2","0","1","100","D","1","D","07","D","6000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235881","3","0","1","140","D","1","D","07","D","2000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235881","5","0","1","180","D","1","D","07","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04236011","1","0","1","160","D","1","D","06","D","751","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04236011","2","0","1","195","D","1","D","06","D","1609","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04236133","1","0","1","195","D","1","D","06","D","1200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04236521","1","0","1","195","D","1","D","06","D","700","D","","A","52","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04236571","1","0","1","140","D","1","D","06","D","217","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04236881","1","0","1","195","D","1","D","08","D","550","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04237331","1","0","1","160","D","1","D","08","D","331","D","","A","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04237841","1","0","1","100","D","1","D","07","D","325","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04237841","2","0","1","140","D","1","D","07","D","217","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04237881","1","0","1","195","D","1","D","08","D","1819","D","","A","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04237954","1","0","1","120","D","1","D","08","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04238091","1","0","1","140","D","3","D","06","D","1800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04238401","1","0","1","120","D","1","D","06","D","64","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04238401","2","0","1","100","D","1","D","06","D","375","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04238401","3","0","1","140","D","1","D","06","D","535","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04238401","4","0","1","195","D","1","D","06","D","963","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04238411","1","0","1","195","D","1","D","06","D","1819","F","","A","65","F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04238431","1","0","1","195","D","1","D","07","D","219","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04238571","1","0","1","195","D","1","D","07","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04238651","1","0","1","120","D","1","D","07","D","52","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04238911","1","0","1","195","D","1","D","06","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04239281","1","0","1","140","D","1","D","07","D","580","D","","A","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04239331","1","0","1","140","D","1","D","08","D","1350","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04239391","1","0","1","140","D","1","D","06","D","2500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04239391","2","0","1","100","D","1","D","06","D","2100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04239391","3","0","1","160","D","1","D","06","D","2400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04239401","1","0","1","140","D","1","D","07","D","250","D","","A","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04239401","2","0","1","195","D","1","D","07","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04239821","1","0","1","195","D","1","D","06","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04239881","1","0","1","120","D","1","D","07","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04240741","1","0","1","160","D","1","D","08","D","700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04240741","2","0","1","195","D","1","D","08","D","1400","D","","A","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04240762","1","0","1","120","D","1","D","07","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04240961","1","0","1","120","D","1","D","07","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04240961","2","0","1","100","D","1","D","07","D","1100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04240961","3","0","1","170","D","1","D","07","D","700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04241031","1","0","1","100","D","1","D","06","D","600","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04241291","1","0","1","160","D","1","D","08","D","600","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04241334","1","0","1","195","D","1","D","06","D","1000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04241991","1","0","1","120","D","1","D","08","D","121","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04242001","1","0","1","140","D","1","D","06","D","1944","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04242091","1","0","1","220","D","1","D","08","D","","H","","A","","A","140","D","160","D","100","D","","A","","A","","A","","A","","A","","A"
"20193","04242091","1","1","1","140","D","1","D","08","D","1869","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04242091","1","2","1","160","D","1","D","08","D","831","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04242281","1","0","1","180","D","1","D","08","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04242301","1","0","1","195","D","1","D","07","D","1316","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04242421","1","0","1","100","D","1","D","06","D","1200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04242421","2","0","1","195","D","1","D","06","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04242511","1","0","1","100","D","1","D","08","D","271","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04242541","1","0","1","195","D","1","D","08","D","900","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04243941","1","0","1","120","D","1","D","06","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04244021","1","0","1","140","D","1","D","06","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04244241","1","0","1","120","D","1","D","08","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04244411","1","0","1","120","D","1","D","06","D","226","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04244741","1","0","1","195","D","1","D","06","D","1700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04245491","1","0","1","195","D","1","D","08","D","541","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04245531","1","0","1","120","D","1","D","07","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04069994","1","0","1","120","D","1","D","07","D","137","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04070064","1","0","1","170","D","1","D","09","D","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04070874","1","0","1","100","D","1","D","09","D","550","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04070874","2","0","1","195","D","1","D","09","D","1500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04071204","1","0","1","120","D","1","D","09","D","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04071224","1","0","1","195","D","1","D","07","D","1800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04071734","1","0","1","100","D","3","D","09","D","700","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04071734","2","0","1","120","D","3","D","09","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04071804","1","0","1","140","D","1","D","09","D","1298","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04071914","1","0","1","140","D","1","D","09","D","3000","D","","A","86","F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04071964","1","0","1","195","D","1","D","07","D","1307","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
