"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20194","04289241","32","1","1","13","E","120","D"
"20194","04289241","32","2","1","1","E","140","D"
"20194","04289241","32","3","1","84","E","150","D"
"20194","04289241","32","4","1","11","E","160","D"
"20194","04289241","32","5","1","8","E","170","D"
"20194","04289241","32","6","1","22","E","180","D"
"20194","04289241","32","7","1","11","E","190","D"
"20194","04291431","40","0","1","","H","","A"
"20194","04291431","40","1","1","432","E","100","D"
"20194","04291431","40","2","1","100","E","110","D"
"20194","04291431","40","3","1","213","E","120","D"
"20194","04291431","40","4","1","829","E","130","D"
"20194","04291431","40","5","1","46","E","140","D"
"20194","04291431","40","6","1","1449","E","150","D"
"20194","04291431","40","7","1","420","E","160","D"
"20194","04291431","40","8","1","90","E","170","D"
"20194","04291431","40","9","1","121","E","190","D"
"20194","04291581","17","0","1","","H","","A"
"20194","04291581","17","1","1","58","E","100","D"
"20194","04291581","17","2","1","14","E","110","D"
"20194","04291581","17","3","1","23","E","120","D"
"20194","04291581","17","4","1","114","E","130","D"
"20194","04291581","17","5","1","4","E","140","D"
"20194","04291581","17","6","1","179","E","150","D"
"20194","04291581","17","7","1","50","E","160","D"
"20194","04291581","17","8","1","19","E","170","D"
"20194","04291581","17","9","1","11","E","180","D"
"20194","04291581","17","10","1","28","E","190","D"
"20194","04295711","48","0","1","","H","","A"
"20194","04295711","48","1","1","50","E","120","D"
"20194","04295711","48","2","1","8","E","140","D"
"20194","04295711","48","3","1","392","E","150","D"
"20194","04295711","48","4","1","53","E","160","D"
"20194","04295711","48","5","1","40","E","170","D"
"20194","04295711","48","6","1","105","E","180","D"
"20194","04295711","48","7","1","52","E","190","D"
"20194","04298791","18","0","1","","H","","A"
"20194","04298791","18","1","1","74","E","100","D"
"20194","04298791","18","2","1","25","E","110","D"
"20194","04298791","18","3","1","42","E","120","D"
"20194","04298791","18","4","1","8","E","140","D"
"20194","04298791","18","5","1","364","E","150","D"
"20194","04298791","18","6","1","101","E","160","D"
"20194","04298791","18","7","1","32","E","170","D"
"20194","04298791","18","8","1","121","E","180","D"
"20194","04298791","18","9","1","33","E","190","D"
"20194","04299591","15","0","1","","H","","A"
"20194","04299591","15","1","1","16","E","120","D"
"20194","04299591","15","2","1","3","E","140","D"
"20194","04299591","15","3","1","83","E","150","D"
"20194","04299591","15","4","1","12","E","160","D"
"20194","04299591","15","5","1","6","E","170","D"
"20194","04299591","15","6","1","10","E","180","D"
"20194","04299591","15","7","1","20","E","190","D"
"20201","04173344","8","0","1","","H","","A"
"20201","04173344","8","1","1","194","E","100","D"
"20201","04173344","8","2","1","60","E","110","D"
"20201","04173344","8","3","1","91","E","120","D"
"20201","04173344","8","4","1","422","E","130","D"
"20201","04173344","8","5","1","23","E","140","D"
"20201","04173344","8","6","1","535","E","150","D"
"20201","04173344","8","7","1","72","E","160","D"
"20201","04173344","8","8","1","61","E","170","D"
"20201","04173344","8","9","1","42","E","190","D"
"20201","04173464","32","0","1","","H","","A"
"20201","04173464","32","1","1","17","E","100","D"
"20201","04173464","32","2","1","6","E","110","D"
"20201","04173464","32","3","1","14","E","120","D"
"20201","04173464","32","4","1","48","E","130","D"
"20201","04173464","32","5","1","1","E","140","D"
"20201","04173464","32","6","1","62","E","150","D"
"20201","04173464","32","7","1","3","E","160","D"
"20201","04173464","32","8","1","8","E","170","D"
"20201","04173464","32","9","1","80","E","180","D"
"20201","04173464","32","10","1","11","E","190","D"
"20201","04176004","17","0","1","","H","","A"
"20201","04176004","17","1","1","13","E","120","D"
"20201","04176004","17","2","1","96","E","150","D"
"20201","04176004","17","3","1","12","E","160","D"
"20201","04176004","17","4","1","4","E","170","D"
"20201","04176004","17","5","1","388","E","180","D"
"20201","04176004","17","6","1","12","E","190","D"
"20201","04177074","29","0","1","","H","","A"
"20201","04177074","29","1","1","269","E","120","D"
"20201","04177074","29","2","1","1315","E","130","D"
"20201","04177074","29","3","1","73","E","140","D"
"20201","04177074","29","4","1","1661","E","150","D"
"20201","04177074","29","5","1","223","E","160","D"
"20201","04177074","29","6","1","190","E","170","D"
"20201","04177074","29","7","1","132","E","190","D"
"20201","04177074","29","8","1","505","E","210","D"
"20201","04177074","29","9","1","430","E","220","D"
"20201","04177244","10","0","1","","H","","A"
"20201","04177244","10","1","1","652","E","100","D"
"20201","04177244","10","2","1","200","E","110","D"
"20201","04177244","10","3","1","290","E","120","D"
"20201","04177244","10","4","1","1408","E","130","D"
"20201","04177244","10","5","1","79","E","140","D"
"20201","04177244","10","6","1","1785","E","150","D"
"20201","04177244","10","7","1","240","E","160","D"
"20201","04177244","10","8","1","204","E","170","D"
"20201","04177244","10","9","1","142","E","190","D"
"20201","04178474","46","0","1","","H","","A"
"20201","04178474","46","1","1","36","G","100","D"
"20201","04178474","46","2","1","10","G","110","D"
"20201","04178474","46","3","1","11","G","120","D"
"20201","04178474","46","4","1","73","G","130","D"
"20201","04178474","46","5","1","2","G","140","D"
"20201","04178474","46","6","1","96","G","150","D"
"20201","04178474","46","7","1","17","G","160","D"
"20201","04178474","46","8","1","9","G","170","D"
"20201","04178474","46","9","1","226","G","180","D"
"20201","04178474","46","10","1","20","G","190","D"
"20201","04179594","50","0","1","","H","","A"
"20201","04179594","50","1","1","24","E","120","D"
"20201","04179594","50","2","1","4","E","140","D"
"20201","04179594","50","3","1","162","E","150","D"
"20201","04179594","50","4","1","28","E","160","D"
"20201","04179594","50","5","1","15","E","170","D"
"20201","04179594","50","6","1","383","E","180","D"
"20201","04179594","50","7","1","34","E","190","D"
"20201","04179634","62","0","1","","H","","A"
"20201","04179634","62","1","1","9","E","120","D"
"20201","04179634","62","2","1","1","E","140","D"
"20201","04179634","62","3","1","44","E","150","D"
"20201","04179634","62","4","1","7","E","160","D"
"20201","04179634","62","5","1","4","E","170","D"
"20201","04179634","62","6","1","104","E","180","D"
"20201","04179634","62","7","1","9","E","190","D"
"20201","04179634","62","8","1","10","E","210","D"
"20201","04179634","62","9","1","11","E","220","D"
"20201","04179894","24","0","1","","H","","A"
"20201","04179894","24","1","1","31","E","120","D"
"20201","04179894","24","2","1","6","E","140","D"
"20201","04179894","24","3","1","222","E","150","D"
"20201","04179894","24","4","1","39","E","160","D"
"20201","04179894","24","5","1","21","E","170","D"
"20201","04179894","24","6","1","525","E","180","D"
"20201","04179894","24","7","1","46","E","190","D"
"20201","04179894","24","8","1","53","E","210","D"
"20201","04179894","24","9","1","57","E","220","D"
"20201","04179954","38","0","1","","H","","A"
"20201","04179954","38","1","1","88","E","120","D"
"20201","04179954","38","2","1","25","E","140","D"
"20201","04179954","38","3","1","752","E","150","D"
"20201","04179954","38","4","1","133","E","160","D"
"20201","04179954","38","5","1","73","E","170","D"
"20201","04179954","38","6","1","1771","E","180","D"
"20201","04179954","38","7","1","158","E","190","D"
"20201","04181614","34","0","1","","H","","A"
"20201","04181614","34","1","1","53","E","100","D"
"20201","04181614","34","2","1","15","E","110","D"
"20201","04181614","34","3","1","107","E","130","D"
"20201","04184514","44","0","1","","H","","A"
"20201","04184514","44","1","1","36","E","100","D"
"20201","04184514","44","2","1","10","E","110","D"
"20201","04184514","44","3","1","11","E","120","D"
"20201","04184514","44","4","1","69","E","130","D"
"20201","04184514","44","5","1","2","E","140","D"
"20201","04184514","44","6","1","96","E","150","D"
"20201","04184514","44","7","1","17","E","160","D"
"20201","04184514","44","8","1","9","E","170","D"
"20201","04184514","44","9","1","226","E","180","D"
"20201","04184514","44","10","1","24","E","190","D"
"20201","04186854","56","0","1","","H","","A"
"20201","04186854","56","1","1","1000","E","130","D"
"20201","04187874","61","0","1","","H","","A"
"20201","04187874","61","1","1","8","E","120","D"
"20201","04187874","61","2","1","30","E","130","D"
"20201","04187874","61","3","1","1","E","140","D"
"20201","04187874","61","4","1","42","E","150","D"
"20201","04187874","61","5","1","7","E","160","D"
"20201","04187874","61","6","1","4","E","170","D"
"20201","04187874","61","7","1","100","E","180","D"
"20201","04187874","61","8","1","8","E","190","D"
"20201","04188684","29","0","1","","H","","A"
"20201","04188684","29","1","1","12","E","100","D"
"20201","04188684","29","2","1","3","E","110","D"
"20201","04188684","29","3","1","4","E","120","D"
"20201","04188684","29","4","1","22","E","130","D"
"20201","04188684","29","5","1","44","E","150","D"
"20201","04188684","29","6","1","5","E","160","D"
"20201","04188684","29","7","1","2","E","170","D"
"20201","04188684","29","8","1","178","E","180","D"
"20201","04188684","29","9","1","5","E","190","D"
"20201","04190694","42","0","1","","H","","A"
"20201","04190694","42","1","1","348","E","100","D"
"20201","04190694","42","2","1","102","E","110","D"
"20201","04193464","47","0","1","","H","","A"
"20201","04193464","47","1","1","13","E","120","D"
"20201","04193464","47","2","1","2","E","140","D"
"20201","04193464","47","3","1","85","E","150","D"
"20201","04193464","47","4","1","15","E","160","D"
"20201","04193464","47","5","1","8","E","170","D"
"20201","04193464","47","6","1","200","E","180","D"
"20201","04193464","47","7","1","17","E","190","D"
"20201","04199654","48","0","1","","H","","A"
"20201","04199654","48","1","1","1004","E","100","D"
"20201","04199654","48","2","1","278","E","110","D"
"20201","04199654","48","3","1","1907","E","130","D"
"20201","04199654","48","4","1","632","E","210","D"
"20201","04199654","48","5","1","679","E","220","D"
"20201","04202864","14","0","1","","H","","A"
"20201","04202864","14","1","1","17","E","120","D"
"20201","04202864","14","2","1","1","E","140","D"
"20201","04202864","14","3","1","147","E","150","D"
"20201","04202864","14","4","1","18","E","160","D"
"20201","04202864","14","5","1","6","E","170","D"
"20201","04202864","14","6","1","592","E","180","D"
"20201","04202864","14","7","1","19","E","190","D"
"20201","04215793","29","0","1","","H","","A"
"20201","04215793","29","1","1","31","E","100","D"
"20201","04215793","29","2","1","14","E","110","D"
"20201","04216183","40","0","1","","H","","A"
"20201","04216183","40","1","1","78","E","120","D"
"20201","04216183","40","2","1","19","E","140","D"
"20201","04216183","40","3","1","668","E","150","D"
"20201","04216183","40","4","1","118","E","160","D"
"20201","04216183","40","5","1","65","E","170","D"
"20201","04216183","40","6","1","1575","E","180","D"
"20201","04216183","40","7","1","140","E","190","D"
"20201","04216183","40","8","1","165","E","210","D"
"20201","04216183","40","9","1","172","E","220","D"
"20201","04219333","22","0","1","","H","","A"
"20201","04219333","22","1","1","58","E","100","D"
"20201","04219333","22","2","1","16","E","110","D"
"20201","04219333","22","3","1","24","E","120","D"
"20201","04219333","22","4","1","117","E","130","D"
"20201","04219333","22","5","1","6","E","140","D"
"20201","04219333","22","6","1","148","E","150","D"
"20201","04219333","22","7","1","20","E","160","D"
"20201","04219333","22","8","1","17","E","170","D"
"20201","04219333","22","9","1","11","E","190","D"
"20201","04219333","22","10","1","45","E","210","D"
"20201","04219333","22","11","1","38","E","220","D"
"20201","04220343","9","0","1","","H","","A"
"20201","04220343","9","1","1","65","E","100","D"
"20201","04220343","9","2","1","13","E","110","D"
"20201","04220343","9","3","1","15","E","120","D"
"20201","04220343","9","4","1","82","E","130","D"
"20201","04220343","9","5","1","3","E","140","D"
"20201","04220343","9","6","1","163","E","150","D"
"20201","04220343","9","7","1","37","E","160","D"
"20201","04220343","9","8","1","25","E","170","D"
"20201","04220343","9","9","1","473","E","180","D"
"20201","04220343","9","10","1","24","E","190","D"
"20201","04228663","37","0","1","","H","","A"
"20201","04228663","37","1","1","95","E","130","D"
"20201","04229043","46","0","1","","H","","A"
"20201","04229043","46","1","1","106","E","100","D"
"20201","04229043","46","2","1","30","E","110","D"
"20201","04229043","46","3","1","212","E","130","D"
"20201","04229133","48","0","1","","H","","A"
"20201","04229133","48","1","1","153","E","100","D"
"20201","04229133","48","2","1","42","E","110","D"
"20201","04229133","48","3","1","47","E","120","D"
"20201","04229133","48","4","1","11","E","140","D"
"20201","04229133","48","5","1","402","E","150","D"
"20201","04229133","48","6","1","71","E","160","D"
"20201","04229133","48","7","1","39","E","170","D"
"20201","04229133","48","8","1","952","E","180","D"
"20201","04229133","48","9","1","84","E","190","D"
"20201","04229133","48","10","1","96","E","210","D"
"20201","04229133","48","11","1","103","E","220","D"
"20201","04230813","52","0","1","","H","","A"
"20201","04230813","52","1","1","11","E","120","D"
"20201","04230813","52","2","1","1","E","140","D"
"20201","04230813","52","3","1","52","E","150","D"
"20201","04230813","52","4","1","6","E","160","D"
"20201","04230813","52","5","1","3","E","170","D"
"20201","04230813","52","6","1","70","E","180","D"
"20201","04230813","52","7","1","7","E","190","D"
"20201","04232114","30","0","1","","H","","A"
"20201","04232114","30","1","1","195","E","120","D"
"20201","04232114","30","2","1","954","E","130","D"
"20201","04232114","30","3","1","53","E","140","D"
"20201","04232114","30","4","1","1204","E","150","D"
"20201","04232114","30","5","1","162","E","160","D"
"20201","04232114","30","6","1","137","E","170","D"
"20201","04232114","30","7","1","95","E","190","D"
"20201","04233263","14","0","1","","H","","A"
"20201","04233263","14","1","1","13","E","120","D"
"20201","04233263","14","2","1","2","E","140","D"
"20201","04233263","14","3","1","98","E","150","D"
"20201","04233263","14","4","1","22","E","160","D"
"20201","04233263","14","5","1","15","E","170","D"
"20201","04233263","14","6","1","286","E","180","D"
"20201","04233263","14","7","1","14","E","190","D"
"20201","04234793","33","0","1","","H","","A"
"20201","04234793","33","1","1","66","E","100","D"
"20201","04234793","33","2","1","18","E","110","D"
"20201","04234793","33","3","1","20","E","120","D"
"20201","04234793","33","4","1","126","E","130","D"
"20201","04234793","33","5","1","5","E","140","D"
"20201","04234793","33","6","1","181","E","150","D"
"20201","04234793","33","7","1","31","E","160","D"
"20201","04234793","33","8","1","17","E","170","D"
"20201","04234793","33","9","1","413","E","180","D"
"20201","04234793","33","10","1","36","E","190","D"
"20201","04234793","33","11","1","42","E","210","D"
"20201","04234793","33","12","1","45","E","220","D"
"20201","04235843","65","0","1","","H","","A"
"20201","04235843","65","1","1","21","E","120","D"
"20201","04235843","65","2","1","133","E","130","D"
"20201","04235843","65","3","1","5","E","140","D"
"20201","04235843","65","4","1","180","E","150","D"
"20201","04235843","65","5","1","32","E","160","D"
"20201","04235843","65","6","1","17","E","170","D"
"20201","04235843","65","7","1","425","E","180","D"
"20201","04235843","65","8","1","37","E","190","D"
"20201","04235963","67","0","1","","H","","A"
"20201","04235963","67","1","1","35","E","100","D"
"20201","04235963","67","2","1","6","E","110","D"
"20201","04235963","67","3","1","7","E","120","D"
"20201","04235963","67","4","1","1","E","140","D"
"20201","04235963","67","5","1","79","E","150","D"
"20201","04235963","67","6","1","18","E","160","D"
"20201","04235963","67","7","1","12","E","170","D"
"20201","04235963","67","8","1","231","E","180","D"
"20201","04235963","67","9","1","11","E","190","D"
"20201","04237653","17","0","1","","H","","A"
"20201","04237653","17","1","1","194","E","100","D"
"20201","04237653","17","2","1","60","E","110","D"
"20201","04237653","17","3","1","91","E","120","D"
"20201","04237653","17","4","1","422","E","130","D"
"20201","04237653","17","5","1","23","E","140","D"
"20201","04237653","17","6","1","535","E","150","D"
"20201","04237653","17","7","1","72","E","160","D"
"20201","04237653","17","8","1","61","E","170","D"
"20201","04237653","17","9","1","42","E","190","D"
"20201","04237653","17","10","1","162","E","210","D"
"20201","04237653","17","11","1","138","E","220","D"
"20201","04242973","40","0","1","","H","","A"
"20201","04242973","40","1","1","3","E","120","D"
"20201","04242973","40","2","1","3","E","150","D"
"20201","04242973","40","3","1","14","E","180","D"
"20201","04245064","40","0","1","","H","","A"
"20201","04245064","40","1","1","26","E","120","D"
"20201","04245064","40","2","1","6","E","140","D"
"20201","04245064","40","3","1","225","E","150","D"
"20201","04245064","40","4","1","40","E","160","D"
"20201","04245064","40","5","1","25","E","170","D"
"20201","04245064","40","6","1","531","E","180","D"
"20201","04245064","40","7","1","47","E","190","D"
"20201","04267172","20","0","1","","H","","A"
"20201","04267172","20","1","1","291","E","100","D"
"20201","04267172","20","2","1","89","E","110","D"
"20201","04267172","20","3","1","129","E","120","D"
"20201","04267172","20","4","1","35","E","140","D"
"20201","04267172","20","5","1","795","E","150","D"
"20201","04267172","20","6","1","107","E","160","D"
"20201","04267172","20","7","1","91","E","170","D"
"20201","04267172","20","8","1","63","E","190","D"
"20201","04267322","19","0","1","","H","","A"
"20201","04267322","19","1","1","127","E","120","D"
"20201","04267322","19","2","1","27","E","140","D"
"20201","04267322","19","3","1","812","E","150","D"
"20201","04267322","19","4","1","86","E","160","D"
"20201","04267322","19","5","1","15","E","170","D"
"20201","04267322","19","6","1","44","E","180","D"
"20201","04267322","19","7","1","189","E","190","D"
"20201","04269862","61","0","1","","H","","A"
"20201","04269862","61","1","1","22","E","120","D"
"20201","04269862","61","2","1","120","E","130","D"
"20201","04269862","61","3","1","4","E","140","D"
"20201","04269862","61","4","1","151","E","150","D"
"20201","04269862","61","5","1","8","E","160","D"
"20201","04269862","61","6","1","20","E","170","D"
"20201","04269862","61","7","1","197","E","180","D"
"20201","04269862","61","8","1","28","E","190","D"
"20201","04270232","60","0","1","","H","","A"
"20201","04270232","60","1","1","69","E","100","D"
"20201","04270232","60","2","1","16","E","110","D"
"20201","04270232","60","3","1","18","E","120","D"
"20201","04270232","60","4","1","4","E","140","D"
"20201","04270232","60","5","1","160","E","150","D"
"20201","04270232","60","6","1","28","E","160","D"
"20201","04270232","60","7","1","15","E","170","D"
"20201","04270232","60","8","1","378","E","180","D"
"20201","04270232","60","9","1","33","E","190","D"
"20201","04270232","60","10","1","38","E","210","D"
"20201","04270232","60","11","1","41","E","220","D"
"20201","04270802","24","0","1","","H","","A"
"20201","04270802","24","1","1","17","E","100","D"
"20201","04270802","24","2","1","6","E","110","D"
"20201","04270802","24","3","1","9","E","120","D"
"20201","04270802","24","4","1","5","E","140","D"
"20201","04270802","24","5","1","61","E","150","D"
"20201","04270802","24","6","1","3","E","160","D"
"20201","04270802","24","7","1","8","E","170","D"
"20201","04270802","24","8","1","80","E","180","D"
"20201","04270802","24","9","1","11","E","190","D"
"20201","04271872","52","0","1","","H","","A"
"20201","04271872","52","1","1","24","E","120","D"
"20201","04271872","52","2","1","6","E","140","D"
"20201","04271872","52","3","1","165","E","150","D"
"20201","04271872","52","4","1","21","E","160","D"
"20201","04271872","52","5","1","11","E","170","D"
"20201","04271872","52","6","1","223","E","180","D"
"20201","04271872","52","7","1","24","E","190","D"
"20201","04273652","26","0","1","","H","","A"
"20201","04273652","26","1","1","122","E","120","D"
"20201","04273652","26","2","1","29","E","140","D"
"20201","04273652","26","3","1","1002","E","150","D"
"20201","04273652","26","4","1","177","E","160","D"
"20201","04273652","26","5","1","98","E","170","D"
"20201","04273652","26","6","1","2362","E","180","D"
"20201","04273652","26","7","1","210","E","190","D"
"20201","04275532","41","0","1","","H","","A"
"20201","04275532","41","1","1","221","E","100","D"
"20201","04275532","41","2","1","61","E","110","D"
"20201","04275532","41","3","1","418","E","130","D"
"20201","04281142","26","0","1","","H","","A"
"20201","04281142","26","1","1","8","E","120","D"
"20201","04281142","26","2","1","2","E","140","D"
"20201","04281142","26","3","1","68","E","150","D"
"20201","04281142","26","4","1","15","E","160","D"
"20201","04281142","26","5","1","6","E","170","D"
"20201","04281142","26","6","1","162","E","180","D"
"20201","04281142","26","7","1","14","E","190","D"
"20201","04284022","30","0","1","","H","","A"
"20201","04284022","30","1","1","648","E","100","D"
"20201","04284022","30","2","1","200","E","110","D"
"20201","04284022","30","3","1","294","E","120","D"
"20201","04284022","30","4","1","1408","E","130","D"
"20201","04284022","30","5","1","79","E","140","D"
"20201","04284022","30","6","1","1785","E","150","D"
"20201","04284022","30","7","1","240","E","160","D"
"20201","04284022","30","8","1","204","E","170","D"
"20201","04284022","30","9","1","142","E","190","D"
"20201","04285472","20","0","1","","H","","A"
"20201","04285472","20","1","1","23","E","120","D"
"20201","04285472","20","2","1","6","E","140","D"
"20201","04285472","20","3","1","174","E","150","D"
"20201","04285472","20","4","1","22","E","160","D"
"20201","04285472","20","5","1","15","E","170","D"
"20201","04285472","20","6","1","235","E","180","D"
"20201","04285472","20","7","1","25","E","190","D"
"20201","04285492","56","0","1","","H","","A"
"20201","04285492","56","1","1","5","E","120","D"
"20201","04285492","56","2","1","1","E","140","D"
"20201","04285492","56","3","1","54","E","150","D"
"20201","04285492","56","4","1","8","E","160","D"
"20201","04285492","56","5","1","4","E","170","D"
"20201","04285492","56","6","1","118","E","180","D"
"20201","04285492","56","7","1","10","E","190","D"
"20201","04290902","24","0","1","","H","","A"
"20201","04290902","24","1","1","192","E","120","D"
"20201","04290902","24","2","1","42","E","140","D"
"20201","04290902","24","3","1","1250","E","150","D"
"20201","04290902","24","4","1","132","E","160","D"
"20201","04290902","24","5","1","24","E","170","D"
"20201","04290902","24","6","1","68","E","180","D"
"20201","04290902","24","7","1","292","E","190","D"
"20201","04293492","31","0","1","","H","","A"
"20201","04293492","31","1","1","12","E","100","D"
"20201","04293492","31","2","1","4","E","110","D"
"20201","04293492","31","3","1","14","E","120","D"
"20201","04293492","31","4","1","35","E","130","D"
"20201","04293492","31","5","1","1","E","140","D"
"20201","04293492","31","6","1","45","E","150","D"
"20201","04293492","31","7","1","2","E","160","D"
"20201","04293492","31","8","1","6","E","170","D"
"20201","04293492","31","9","1","59","E","180","D"
"20201","04293492","31","10","1","8","E","190","D"
"20201","04293492","31","11","1","9","E","210","D"
"20201","04293492","31","12","1","5","E","220","D"
"20201","04310241","30","0","1","","H","","A"
"20201","04310241","30","1","1","10","E","120","D"
"20201","04310241","30","2","1","73","E","150","D"
"20201","04310241","30","3","1","9","E","160","D"
"20201","04310241","30","4","1","3","E","170","D"
"20201","04310241","30","5","1","296","E","180","D"
"20201","04310241","30","6","1","9","E","190","D"
"20201","04310411","34","0","1","","H","","A"
"20201","04310411","34","1","1","54","E","100","D"
"20201","04310411","34","2","1","14","E","110","D"
"20201","04310411","34","3","1","16","E","120","D"
"20201","04310411","34","4","1","4","E","140","D"
"20201","04310411","34","5","1","136","E","150","D"
"20201","04310411","34","6","1","24","E","160","D"
"20201","04310411","34","7","1","13","E","170","D"
"20201","04310411","34","8","1","321","E","180","D"
"20201","04310411","34","9","1","28","E","190","D"
"20201","04311781","28","0","1","","H","","A"
"20201","04311781","28","1","1","9","E","120","D"
"20201","04311781","28","2","1","32","E","130","D"
"20201","04311781","28","3","1","1","E","140","D"
"20201","04311781","28","4","1","41","E","150","D"
"20201","04311781","28","5","1","2","E","160","D"
"20201","04311781","28","6","1","5","E","170","D"
"20201","04311781","28","7","1","53","E","180","D"
"20201","04311781","28","8","1","7","E","190","D"
"20201","04314431","50","0","1","","H","","A"
"20201","04314431","50","1","1","83","E","120","D"
"20201","04314431","50","2","1","22","E","140","D"
"20201","04314431","50","3","1","614","E","150","D"
"20201","04314431","50","4","1","77","E","160","D"
"20201","04314431","50","5","1","41","E","170","D"
"20201","04314431","50","6","1","824","E","180","D"
"20201","04314431","50","7","1","89","E","190","D"
"20201","04315091","29","0","1","","H","","A"
"20201","04315091","29","1","1","23","E","120","D"
"20201","04315091","29","2","1","10","E","140","D"
"20201","04315091","29","3","1","174","E","150","D"
"20201","04315091","29","4","1","22","E","160","D"
"20201","04315091","29","5","1","11","E","170","D"
"20201","04315091","29","6","1","235","E","180","D"
"20201","04315091","29","7","1","25","E","190","D"
"20201","04315241","39","0","1","","H","","A"
"20201","04315241","39","1","1","125","E","120","D"
"20201","04315241","39","2","1","766","E","130","D"
"20201","04315241","39","3","1","31","E","140","D"
"20201","04315241","39","4","1","1061","E","150","D"
"20201","04315241","39","5","1","190","E","160","D"
"20201","04315241","39","6","1","104","E","170","D"
"20201","04315241","39","7","1","2500","E","180","D"
"20201","04315241","39","8","1","223","E","190","D"
"20201","04315301","18","0","1","","H","","A"
"20201","04315301","18","1","1","206","E","130","D"
"20201","04315333","51","0","1","","H","","A"
"20201","04315333","51","1","1","7","E","120","D"
"20201","04315333","51","2","1","4","E","140","D"
"20201","04315333","51","3","1","62","E","150","D"
"20201","04315333","51","4","1","11","E","160","D"
"20201","04315333","51","5","1","6","E","170","D"
"20201","04315333","51","6","1","147","E","180","D"
"20201","04315333","51","7","1","13","E","190","D"
"20201","04315911","23","0","1","","H","","A"
"20201","04315911","23","1","1","46","E","100","D"
"20201","04315911","23","2","1","12","E","110","D"
"20201","04315911","23","3","1","14","E","120","D"
"20201","04315911","23","4","1","88","E","130","D"
"20201","04315911","23","5","1","3","E","140","D"
"20201","04315911","23","6","1","122","E","150","D"
"20201","04315911","23","7","1","21","E","160","D"
"20201","04315911","23","8","1","12","E","170","D"
"20201","04315911","23","9","1","289","E","180","D"
"20201","04315911","23","10","1","25","E","190","D"
"20201","04315911","23","11","1","37","E","210","D"
"20201","04315911","23","12","1","31","E","220","D"
"20201","04317771","26","0","1","","H","","A"
"20201","04317771","26","1","1","28","E","100","D"
"20201","04317771","26","2","1","7","E","110","D"
"20201","04317771","26","3","1","9","E","120","D"
"20201","04317771","26","4","1","2","E","140","D"
"20201","04317771","26","5","1","67","E","150","D"
"20201","04317771","26","6","1","8","E","160","D"
"20201","04317771","26","7","1","4","E","170","D"
"20201","04317771","26","8","1","91","E","180","D"
"20201","04317771","26","9","1","9","E","190","D"
"20201","04319281","23","0","1","","H","","A"
"20201","04319281","23","1","1","23","E","120","D"
"20201","04319281","23","2","1","6","E","140","D"
"20201","04319281","23","3","1","174","E","150","D"
"20201","04319281","23","4","1","22","E","160","D"
"20201","04319281","23","5","1","11","E","170","D"
"20201","04319281","23","6","1","235","E","180","D"
"20201","04319281","23","7","1","29","E","190","D"
"20201","04319601","50","0","1","","H","","A"
"20201","04319601","50","1","1","102","E","100","D"
"20201","04319601","50","2","1","28","E","110","D"
"20201","04319601","50","3","1","35","E","120","D"
"20201","04319601","50","4","1","7","E","140","D"
"20201","04319601","50","5","1","268","E","150","D"
"20201","04319601","50","6","1","47","E","160","D"
"20201","04319601","50","7","1","26","E","170","D"
"20201","04319601","50","8","1","631","E","180","D"
"20201","04319601","50","9","1","56","E","190","D"
"20201","04320841","96","0","1","","H","","A"
"20201","04320841","96","1","1","4","E","120","D"
"20201","04320841","96","2","1","12","E","150","D"
"20201","04320841","96","3","1","2","E","160","D"
"20201","04320841","96","4","1","1","E","170","D"
"20201","04320841","96","5","1","29","E","180","D"
"20201","04320841","96","6","1","2","E","190","D"
"20201","04320921","44","0","1","","H","","A"
"20201","04320921","44","1","1","73","E","100","D"
"20201","04320921","44","2","1","20","E","110","D"
"20201","04320921","44","3","1","27","E","120","D"
"20201","04320921","44","4","1","138","E","130","D"
"20201","04320921","44","5","1","5","E","140","D"
"20201","04320921","44","6","1","192","E","150","D"
"20201","04320921","44","7","1","34","E","160","D"
"20201","04320921","44","8","1","18","E","170","D"
"20201","04320921","44","9","1","453","E","180","D"
"20201","04320921","44","10","1","40","E","190","D"
"20201","04326031","23","0","1","","H","","A"
"20201","04326031","23","1","1","63","E","100","D"
"20201","04326031","23","2","1","24","E","110","D"
"20201","04326031","23","3","1","33","E","120","D"
"20201","04326031","23","4","1","6","E","140","D"
"20201","04326031","23","5","1","223","E","150","D"
"20201","04326031","23","6","1","11","E","160","D"
"20201","04326031","23","7","1","30","E","170","D"
"20201","04326031","23","8","1","292","E","180","D"
"20201","04326031","23","9","1","41","E","190","D"
"20201","04326031","23","10","1","44","E","210","D"
"20201","04326031","23","11","1","33","E","220","D"
"20201","04326151","40","0","1","","H","","A"
"20201","04326151","40","1","1","186","E","100","D"
"20201","04326151","40","2","1","50","E","110","D"
"20201","04326151","40","3","1","56","E","120","D"
"20201","04326151","40","4","1","347","E","130","D"
"20201","04326151","40","5","1","14","E","140","D"
"20201","04326151","40","6","1","481","E","150","D"
"20201","04326151","40","7","1","85","E","160","D"
"20201","04326151","40","8","1","47","E","170","D"
"20201","04326151","40","9","1","1133","E","180","D"
"20201","04326151","40","10","1","101","E","190","D"
"20201","04327123","18","0","1","","H","","A"
