nohhold,nomem,gebjaar,geslacht,positie,oplzon,oplmet,bezighei,aantalhh,aantalki,sted,regio,prov,woonvorm,account,kostwin,partner,woning
49264,4,2000,1,5,5,3,6,4,2,4,4,25,3,0,0,1,1
49322,1,1946,1,2,3,3,8,2,0,NA,NA,NA,2,0,0,1,1
49322,2,1955,2,1,3,3,1,2,0,NA,NA,NA,2,1,1,1,1
49335,1,1969,1,1,4,4,1,5,3,3,2,28,3,0,1,1,1
49335,2,1973,2,2,6,6,7,5,3,3,2,28,3,1,0,1,1
49335,3,2000,1,5,5,5,6,5,3,3,2,28,3,0,0,1,1
49335,4,2001,1,5,5,5,6,5,3,3,2,28,3,0,0,1,1
49335,5,2005,1,5,2,2,6,5,3,3,2,28,3,0,0,1,1
49390,1,1926,2,1,2,2,8,1,0,NA,NA,NA,1,1,1,0,2
49407,1,1993,1,1,6,5,1,1,0,3,5,31,1,1,1,0,2
49458,1,1957,1,1,7,6,9,1,0,NA,NA,NA,1,1,1,0,1
49508,1,1975,1,1,6,6,1,4,2,5,4,25,3,0,1,1,1
49508,2,1978,2,2,6,6,1,4,2,5,4,25,3,1,0,1,1
49508,3,2005,1,5,3,2,6,4,2,5,4,25,3,0,0,1,1
49508,4,2008,2,5,2,8,6,4,2,5,4,25,3,0,0,1,1
49519,1,1950,1,1,3,3,8,2,0,NA,NA,NA,2,1,1,1,1
49519,2,1954,2,2,3,3,8,2,0,NA,NA,NA,2,0,0,1,1
49542,1,1976,1,1,1,1,1,1,0,2,4,25,1,1,1,0,2
49576,1,1978,1,1,6,6,1,4,2,2,4,23,3,1,1,1,1
49576,2,1979,2,2,6,6,1,4,2,2,4,23,3,0,0,1,1
49576,3,2011,1,5,2,8,13,4,2,2,4,23,3,0,0,1,1
49576,4,2013,2,5,2,8,13,4,2,2,4,23,3,0,0,1,1
49649,1,1981,2,1,7,7,7,5,3,4,5,30,3,1,1,1,1
49649,2,1974,1,3,5,5,1,5,3,4,5,30,3,0,0,1,1
49649,3,2009,1,5,2,8,6,5,3,4,5,30,3,0,0,1,1
49649,4,2010,1,5,2,8,6,5,3,4,5,30,3,0,0,1,1
49649,5,2013,2,5,2,8,6,5,3,4,5,30,3,0,0,1,1
49696,1,1960,1,1,6,5,1,2,0,5,2,28,2,1,1,1,1
49696,2,1962,2,2,3,3,7,2,0,5,2,28,2,0,0,1,1
49783,1,1960,2,2,4,4,3,2,0,NA,NA,NA,2,0,0,1,2
49783,2,1956,1,1,3,3,1,2,0,NA,NA,NA,2,1,1,1,2
49882,1,1974,2,2,6,4,1,4,2,NA,NA,NA,3,1,0,1,1
49882,2,1973,1,1,5,5,1,4,2,NA,NA,NA,3,0,1,1,1
49882,3,2006,2,5,4,2,13,4,2,NA,NA,NA,3,0,0,1,1
49882,4,2009,2,5,2,8,13,4,2,NA,NA,NA,3,0,0,1,1
49887,1,1960,1,1,9,8,9,1,0,NA,NA,NA,1,1,1,0,1
49952,1,1950,1,1,7,7,8,2,0,3,3,22,2,0,1,1,1
49952,2,1950,2,2,4,4,8,2,0,3,3,22,2,1,0,1,1
50027,1,1986,2,2,7,7,1,2,0,NA,NA,NA,2,0,0,1,1
50027,2,1983,1,1,7,7,1,2,0,NA,NA,NA,2,1,1,1,1
50104,1,1962,1,1,3,3,1,5,2,5,4,25,5,1,1,1,1
50104,2,1964,2,2,3,3,1,5,2,5,4,25,5,0,0,1,1
50104,3,1992,1,5,3,3,1,5,2,5,4,25,5,0,0,1,1
50104,4,1993,1,7,3,3,3,5,2,5,4,25,5,0,0,1,1
50104,6,1994,2,5,3,3,1,5,2,5,4,25,5,0,0,1,1
50125,1,1973,1,1,6,6,1,4,2,NA,NA,NA,4,1,1,0,1
50125,2,1979,2,6,6,6,1,4,2,NA,NA,NA,4,0,0,0,1
50125,3,2007,1,5,3,2,13,4,2,NA,NA,NA,4,0,0,0,1
50125,4,2009,1,5,2,8,13,4,2,NA,NA,NA,4,0,0,0,1
50146,1,1966,1,1,5,3,3,1,0,NA,NA,NA,1,1,1,0,2
50169,1,1973,2,1,5,5,1,2,1,NA,NA,NA,4,1,1,0,2
50169,2,2005,1,5,3,2,13,2,1,NA,NA,NA,4,0,0,0,2
50222,1,1946,1,1,7,7,8,1,0,1,1,28,1,1,1,0,2
50228,1,1958,1,1,7,7,1,3,1,1,1,27,3,1,1,1,1
50228,2,1961,2,2,7,7,3,3,1,1,1,27,3,0,0,1,1
50228,3,2002,2,5,4,2,1,3,1,1,1,27,3,0,0,1,1
50316,1,1978,2,1,6,6,1,5,3,NA,NA,NA,3,1,1,1,1
50316,2,1979,1,3,5,5,1,5,3,NA,NA,NA,3,0,0,1,1
50316,3,2010,1,5,2,8,6,5,3,NA,NA,NA,3,0,0,1,1
50316,4,2012,2,5,2,8,6,5,3,NA,NA,NA,3,0,0,1,1
50316,5,2014,2,5,2,8,6,5,3,NA,NA,NA,3,0,0,1,1
50321,1,1947,1,1,3,3,8,2,0,5,4,23,2,0,1,1,1
50321,2,1952,2,2,3,3,8,2,0,5,4,23,2,1,0,1,1
50330,1,1951,1,1,5,5,1,2,0,NA,NA,NA,2,0,1,1,2
50330,2,1967,2,2,6,6,1,2,0,NA,NA,NA,2,1,0,1,2
50375,1,1989,1,1,6,6,1,2,0,NA,NA,NA,2,0,1,1,1
50375,2,1992,2,3,5,5,1,2,0,NA,NA,NA,2,1,0,1,1
50390,1,1979,1,1,5,5,3,4,2,NA,NA,NA,3,0,1,1,1
50390,2,1983,2,2,5,5,1,4,2,NA,NA,NA,3,1,0,1,1
50390,3,2011,1,5,2,8,13,4,2,NA,NA,NA,3,0,0,1,1
50390,4,2014,1,5,2,8,13,4,2,NA,NA,NA,3,0,0,1,1
50421,1,1976,2,1,7,7,1,1,0,NA,NA,NA,1,1,1,0,1
50457,1,1949,1,1,6,6,8,2,0,NA,NA,NA,2,1,1,1,1
50457,2,1947,2,2,3,3,8,2,0,NA,NA,NA,2,0,0,1,1
50508,1,1967,1,1,5,5,1,1,0,NA,NA,NA,1,1,1,0,1
50519,1,1944,2,1,6,6,8,1,0,5,3,20,1,1,1,0,1
50576,1,1977,2,1,5,5,1,2,1,NA,NA,NA,4,1,1,0,1
50576,2,2012,2,5,2,8,13,2,1,NA,NA,NA,4,0,0,0,1
50580,1,1991,1,1,5,5,1,1,0,NA,NA,NA,1,1,1,0,2
50589,1,1972,2,2,6,6,1,2,0,NA,NA,NA,2,1,0,1,1
50589,2,1974,1,1,5,5,1,2,0,NA,NA,NA,2,0,1,1,1
50683,1,1970,2,1,6,6,1,1,0,2,4,23,1,1,1,0,2
50710,1,1931,1,1,6,4,8,2,0,4,5,30,2,1,1,1,1
50710,2,1936,2,2,3,3,8,2,0,4,5,30,2,0,0,1,1
50728,1,1947,1,1,3,3,8,2,0,NA,NA,NA,2,1,1,1,2
50728,2,1951,2,2,3,3,8,2,0,NA,NA,NA,2,0,0,1,2
50806,1,1995,1,1,6,4,6,1,0,NA,NA,NA,1,1,1,0,2
50830,1,1978,2,2,5,3,7,4,2,2,2,27,3,0,0,1,2
50830,2,1974,1,1,4,3,1,4,2,2,2,27,3,1,1,1,2
50830,3,2000,2,5,5,5,6,4,2,2,2,27,3,0,0,1,2
50830,4,2006,2,5,3,2,6,4,2,2,2,27,3,0,0,1,2
50861,1,1944,2,1,4,4,3,1,0,3,1,28,1,1,1,0,2
50862,1,1964,2,2,3,3,1,2,0,NA,NA,NA,2,1,0,1,1
50862,2,1964,1,1,3,3,1,2,0,NA,NA,NA,2,0,1,1,1
50941,1,1958,2,2,3,3,9,3,0,NA,NA,NA,5,1,0,1,1
50941,2,1957,1,1,3,3,1,3,0,NA,NA,NA,5,0,1,1,1
50941,3,1933,2,4,2,2,8,3,0,NA,NA,NA,5,0,0,1,1
50970,1,1990,1,2,6,5,1,2,0,NA,NA,NA,2,1,0,1,1
50970,2,1990,2,1,6,6,1,2,0,NA,NA,NA,2,0,1,1,1
51019,1,1962,1,1,3,3,4,1,0,5,3,20,1,1,1,0,2
51077,1,1977,1,1,5,5,1,2,0,NA,NA,NA,2,1,1,1,1
51077,2,1977,2,2,5,5,1,2,0,NA,NA,NA,2,0,0,1,1
51113,1,1972,1,1,4,3,1,1,0,1,3,20,1,1,1,0,1
51183,1,1987,2,1,3,3,1,1,0,NA,NA,NA,1,1,1,0,1
51198,1,1972,1,1,5,5,1,1,0,NA,NA,NA,1,1,1,0,1
51218,1,1972,1,1,7,7,1,1,0,1,1,28,1,1,1,0,1
51275,1,1963,1,1,3,3,1,1,0,1,1,28,1,1,1,0,2
51291,1,1982,1,2,7,7,3,2,0,1,2,26,2,1,1,1,1
51291,2,1981,1,1,7,7,1,2,0,1,2,26,2,0,0,1,1
51376,1,1955,1,1,5,5,1,2,0,NA,NA,NA,2,0,1,1,1
51376,2,1958,2,2,3,3,1,2,0,NA,NA,NA,2,1,0,1,1
51452,1,1971,1,1,6,6,1,4,3,3,5,30,4,1,1,0,1
51452,3,2000,2,5,6,4,6,4,3,3,5,30,4,0,0,0,1
51452,4,2005,1,5,3,2,6,4,3,3,5,30,4,0,0,0,1
51452,5,2008,2,5,2,8,6,4,3,3,5,30,4,0,0,0,1
51457,1,1973,2,1,7,7,1,3,2,NA,NA,NA,4,1,1,0,1
51457,2,2004,2,5,3,2,13,3,2,NA,NA,NA,4,0,0,0,1
51457,3,2006,2,5,3,2,13,3,2,NA,NA,NA,4,0,0,0,1
51480,1,1943,1,1,6,6,3,1,0,NA,NA,NA,1,1,1,0,1
51508,1,1947,2,1,3,3,8,1,0,NA,NA,NA,1,1,1,0,1
51517,1,1946,2,1,3,3,8,1,0,NA,NA,NA,1,1,1,0,2
51529,1,1986,2,1,5,5,1,1,0,NA,NA,NA,1,1,1,0,1
51651,1,1982,2,2,5,5,1,5,3,NA,NA,NA,3,1,0,1,1
51651,2,1983,1,1,5,5,3,5,3,NA,NA,NA,3,0,1,1,1
51651,3,2009,2,5,9,8,6,5,3,NA,NA,NA,3,0,0,1,1
51651,4,2012,2,5,9,8,6,5,3,NA,NA,NA,3,0,0,1,1
51651,5,2015,2,5,8,8,13,5,3,NA,NA,NA,3,0,0,1,1
51662,1,1960,1,1,6,6,9,1,0,NA,NA,NA,1,1,1,0,2
51720,1,1983,2,2,6,6,1,3,1,NA,NA,NA,3,0,0,1,1
51720,2,1975,1,1,3,3,1,3,1,NA,NA,NA,3,1,1,1,1
51720,3,2016,1,5,8,8,13,3,1,NA,NA,NA,3,0,0,1,1
51734,1,1970,1,1,5,5,1,2,1,1,1,28,4,1,1,0,1
51734,3,2003,2,5,4,2,6,2,1,1,1,28,4,0,0,0,1
51796,1,1952,2,2,3,3,3,2,0,4,4,25,2,0,0,1,1
51796,2,1947,1,1,7,7,8,2,0,4,4,25,2,1,1,1,1
51831,1,1959,2,2,3,3,9,2,0,NA,NA,NA,2,0,0,1,1
51831,2,1956,1,1,6,6,1,2,0,NA,NA,NA,2,1,1,1,1
51939,1,1965,2,2,3,3,1,3,1,3,5,30,3,1,0,1,1
51939,2,1963,1,1,3,3,1,3,1,3,5,30,3,0,1,1,1
51939,6,1994,2,5,6,6,6,3,1,3,5,30,3,0,0,1,1
51952,1,1944,1,1,6,6,8,2,0,4,5,30,2,1,1,1,1
51952,2,1950,2,2,5,3,8,2,0,4,5,30,2,0,0,1,1
51960,1,1950,1,1,3,3,8,2,0,2,5,31,2,1,1,1,1
51960,2,1953,2,2,3,3,7,2,0,2,5,31,2,0,0,1,1
51994,1,1968,2,1,7,6,1,1,0,1,2,28,1,1,1,0,1
52047,1,1981,1,1,7,7,1,1,0,1,1,28,1,1,1,0,2
52053,1,1951,1,1,7,7,8,2,0,3,2,27,2,1,1,1,4
52053,2,1954,2,2,6,6,1,2,0,3,2,27,2,0,0,1,4
52075,1,1993,2,3,7,7,1,2,0,NA,NA,NA,2,0,0,1,1
52075,2,1992,1,1,6,6,1,2,0,NA,NA,NA,2,1,1,1,1
52093,1,1989,1,2,5,5,1,3,1,NA,NA,NA,3,1,0,1,1
52093,2,1990,2,1,4,4,1,3,1,NA,NA,NA,3,0,1,1,1
52093,3,2018,1,5,8,8,13,3,1,NA,NA,NA,3,0,0,1,1
52128,1,1975,2,3,6,6,1,4,2,NA,NA,NA,3,1,0,1,1
52128,2,1975,1,1,4,4,1,4,2,NA,NA,NA,3,0,1,1,1
52128,3,2009,2,5,2,8,6,4,2,NA,NA,NA,3,0,0,1,1
52128,4,2010,2,5,2,8,6,4,2,NA,NA,NA,3,0,0,1,1
52150,1,1982,2,2,6,6,1,4,2,4,4,25,3,0,0,1,1
52150,2,1982,1,1,6,6,1,4,2,4,4,25,3,1,1,1,1
52150,3,2012,2,5,2,8,6,4,2,4,4,25,3,0,0,1,1
52150,4,2012,1,5,2,8,6,4,2,4,4,25,3,0,0,1,1
52216,1,1951,1,1,5,5,8,2,0,5,2,28,2,1,1,1,1
52216,2,1955,2,2,5,5,7,2,0,5,2,28,2,0,0,1,1
52239,1,1947,2,1,3,3,7,1,0,5,2,28,1,1,1,0,2
52240,1,1963,1,1,7,6,1,4,1,4,2,27,5,1,1,1,1
52240,2,1964,2,2,5,5,1,4,1,4,2,27,5,0,0,1,1
52240,3,1997,2,6,5,3,1,4,1,4,2,27,5,0,0,1,1
52240,9,1995,1,5,5,3,1,4,1,4,2,27,5,0,0,1,1
52261,1,1966,1,1,5,5,1,3,1,5,2,28,3,1,1,1,1
52261,2,1968,2,2,3,3,1,3,1,5,2,28,3,0,0,1,1
52261,3,2002,2,5,6,4,6,3,1,5,2,28,3,0,0,1,1
52311,1,1951,2,2,5,5,8,2,0,1,1,28,2,0,0,1,2
52311,2,1949,1,1,5,5,8,2,0,1,1,28,2,1,1,1,2
52342,1,1982,2,1,6,6,3,5,3,5,3,20,3,0,1,1,1
52342,2,1976,1,2,6,6,1,5,3,5,3,20,3,1,0,1,1
52342,3,2013,1,5,2,8,13,5,3,5,3,20,3,0,0,1,1
52342,4,2015,1,5,2,8,13,5,3,5,3,20,3,0,0,1,1
52342,5,2018,1,5,8,8,13,5,3,5,3,20,3,0,0,1,1
52400,1,1947,2,1,3,3,11,1,0,3,5,31,1,1,1,0,2
52446,1,1947,2,1,3,3,11,1,0,NA,NA,NA,1,1,1,0,2
52476,1,1952,1,1,3,3,8,1,0,NA,NA,NA,1,1,1,0,1
52494,1,1976,1,1,7,7,1,1,0,3,5,31,1,1,1,0,1
52495,1,1996,2,1,7,7,6,1,0,NA,NA,NA,1,1,1,0,2
52515,1,1981,1,1,6,5,1,4,2,1,1,28,3,1,1,1,1
52515,2,1981,2,2,5,5,1,4,2,1,1,28,3,0,0,1,1
52515,3,2009,2,5,2,8,13,4,2,1,1,28,3,0,0,1,1
52515,4,2014,2,5,8,8,13,4,2,1,1,28,3,0,0,1,1
52575,1,1997,1,1,6,5,6,1,0,NA,NA,NA,1,1,1,0,2
52685,1,1956,2,1,5,5,9,1,0,NA,NA,NA,1,1,1,0,2
52707,1,1947,2,2,4,4,8,2,0,NA,NA,NA,2,1,0,1,1
52707,2,1934,1,1,2,2,8,2,0,NA,NA,NA,2,0,1,1,1
52749,1,1971,1,1,5,3,1,3,1,5,2,29,3,1,1,1,1
52749,2,2001,2,3,9,9,12,3,1,5,2,29,3,0,0,1,1
52749,3,2002,2,5,9,9,12,3,1,5,2,29,3,0,0,1,1
52792,1,1954,2,2,2,2,7,2,0,NA,NA,NA,2,0,0,1,2
52792,2,1949,1,1,3,3,8,2,0,NA,NA,NA,2,1,1,1,2
52838,1,1962,1,1,7,7,3,1,0,NA,NA,NA,1,1,1,0,2
52845,1,1962,2,2,6,5,1,2,0,NA,NA,NA,2,1,0,1,1
52845,2,1962,1,1,6,5,1,2,0,NA,NA,NA,2,0,1,1,1
52936,1,1948,2,1,3,3,8,1,0,5,4,25,1,1,1,0,1
52974,1,1975,2,1,5,5,1,2,0,1,2,27,2,1,1,1,1
52974,2,1957,1,2,5,5,9,2,0,1,2,27,2,0,0,1,1
52986,1,1985,1,1,5,5,1,2,0,NA,NA,NA,2,1,1,1,2
52986,2,1986,2,2,5,5,7,2,0,NA,NA,NA,2,0,0,1,2
53094,1,1958,1,1,7,6,1,4,2,2,5,30,3,1,1,1,1
53094,2,1967,2,2,5,3,1,4,2,2,5,30,3,0,0,1,1
53094,3,1996,1,5,7,4,6,4,2,2,5,30,3,0,0,1,1
53094,4,1999,2,5,6,4,6,4,2,2,5,30,3,0,0,1,1
53109,1,1971,2,1,5,5,1,1,0,2,5,30,1,1,1,0,2
53159,1,1986,1,1,6,5,1,3,1,NA,NA,NA,3,0,1,1,2
53159,2,1987,2,3,7,7,4,3,1,NA,NA,NA,3,1,0,1,2
53159,3,2019,1,5,8,8,13,3,1,NA,NA,NA,3,0,0,1,2
53165,1,1971,1,1,3,3,1,2,0,NA,NA,NA,2,1,1,1,1
53165,2,1969,2,2,5,5,1,2,0,NA,NA,NA,2,0,0,1,1
53166,1,1943,2,2,3,3,8,2,0,NA,NA,NA,2,0,0,1,1
53166,2,1942,1,1,4,4,8,2,0,NA,NA,NA,2,1,1,1,1
53220,1,1985,2,2,5,5,7,7,3,NA,NA,NA,5,1,0,1,1
53220,2,1982,1,1,6,6,1,7,3,NA,NA,NA,5,0,1,1,1
53220,3,2009,1,5,2,8,13,7,3,NA,NA,NA,5,0,0,1,1
53220,4,2014,2,5,2,8,13,7,3,NA,NA,NA,5,0,0,1,1
53220,5,1944,2,4,9,9,12,7,3,NA,NA,NA,5,0,0,1,1
53220,6,1938,1,4,9,9,12,7,3,NA,NA,NA,5,0,0,1,1
53220,7,2018,2,5,8,8,13,7,3,NA,NA,NA,5,0,0,1,1
53284,1,1985,2,2,6,6,1,4,2,4,2,28,3,0,0,1,1
53284,2,1975,1,1,6,6,1,4,2,4,2,28,3,1,1,1,1
53284,3,2015,1,5,8,8,13,4,2,4,2,28,3,0,0,1,1
53284,4,2019,2,5,8,8,13,4,2,4,2,28,3,0,0,1,1
53292,1,1955,2,1,3,3,1,1,0,NA,NA,NA,1,1,1,0,2
53298,1,1991,1,1,5,5,1,1,0,NA,NA,NA,1,1,1,0,1
53327,1,1971,2,2,6,6,1,5,3,NA,NA,NA,3,0,0,1,1
53327,2,1969,1,1,7,6,1,5,3,NA,NA,NA,3,1,1,1,1
53327,3,2000,1,5,7,4,6,5,3,NA,NA,NA,3,0,0,1,1
53327,4,2003,1,5,3,2,6,5,3,NA,NA,NA,3,0,0,1,1
53327,5,2009,1,5,2,8,6,5,3,NA,NA,NA,3,0,0,1,1
53333,1,1948,2,1,3,3,8,1,0,NA,NA,NA,1,1,1,0,2
53347,1,1948,1,1,6,6,8,2,0,NA,NA,NA,2,1,1,1,1
53347,2,1947,2,2,6,6,8,2,0,NA,NA,NA,2,0,0,1,1
53401,1,1962,2,2,3,3,1,2,0,NA,NA,NA,2,0,0,1,1
53401,2,1963,1,1,6,6,1,2,0,NA,NA,NA,2,1,1,1,1
53408,1,1945,1,1,6,6,11,1,0,NA,NA,NA,1,1,1,0,1
53439,1,1978,1,1,6,6,1,4,2,NA,NA,NA,3,0,1,1,1
53439,2,1978,2,3,6,6,1,4,2,NA,NA,NA,3,1,0,1,1
53439,3,2013,1,5,8,8,6,4,2,NA,NA,NA,3,0,0,1,1
53439,4,2015,2,5,8,8,6,4,2,NA,NA,NA,3,0,0,1,1
53572,1,1969,2,1,6,6,1,4,2,NA,NA,NA,3,1,1,1,1
53572,2,1968,1,2,5,5,1,4,2,NA,NA,NA,3,0,0,1,1
53572,3,2002,2,5,4,2,6,4,2,NA,NA,NA,3,0,0,1,1
53572,4,2007,2,5,2,8,13,4,2,NA,NA,NA,3,0,0,1,1
53632,1,1973,2,2,5,5,7,5,3,NA,NA,NA,3,0,0,1,1
53632,2,1965,1,1,6,6,1,5,3,NA,NA,NA,3,1,1,1,1
53632,3,1999,1,5,7,4,6,5,3,NA,NA,NA,3,0,0,1,1
53632,4,2002,2,5,4,2,6,5,3,NA,NA,NA,3,0,0,1,1
53632,5,2007,2,5,2,8,6,5,3,NA,NA,NA,3,0,0,1,1
53640,1,1949,1,1,4,4,8,2,0,NA,NA,NA,2,1,1,1,1
53640,2,1946,2,2,5,5,8,2,0,NA,NA,NA,2,0,0,1,1
53642,1,1983,2,1,7,7,1,2,0,1,1,27,2,1,1,1,1
53642,2,1984,1,3,7,7,1,2,0,1,1,27,2,0,0,1,1
53646,1,1951,2,1,7,7,8,1,0,2,4,25,1,1,1,0,1
53668,1,1976,1,1,6,6,1,4,2,5,3,21,3,1,1,1,1
53668,2,1980,2,2,6,6,1,4,2,5,3,21,3,0,0,1,1
53668,3,2004,2,5,3,2,6,4,2,5,3,21,3,0,0,1,1
53668,4,2008,2,5,2,8,6,4,2,5,3,21,3,0,0,1,1
53687,1,1965,1,1,5,5,1,5,3,4,2,28,3,1,1,1,1
53687,2,1965,2,2,5,5,7,5,3,4,2,28,3,0,0,1,1
53687,3,1996,1,5,6,5,1,5,3,4,2,28,3,0,0,1,1
53687,4,2000,1,5,5,3,6,5,3,4,2,28,3,0,0,1,1
53687,5,2002,2,5,4,2,6,5,3,4,2,28,3,0,0,1,1
53699,1,1944,2,3,3,3,8,2,0,5,4,25,2,0,0,1,1
53699,7,1958,1,1,3,3,3,2,0,5,4,25,2,1,1,1,1
53724,1,1961,1,3,5,5,9,2,0,4,2,28,2,1,0,1,1
53724,2,1963,2,1,5,5,1,2,0,4,2,28,2,0,1,1,1
53828,1,1947,1,1,3,3,8,2,0,3,4,25,2,1,1,1,2
53828,2,1947,2,2,3,3,8,2,0,3,4,25,2,0,0,1,2
53857,1,1943,1,1,3,3,8,2,0,3,4,25,2,1,1,1,1
53857,2,1945,2,2,4,4,8,2,0,3,4,25,2,0,0,1,1
53877,1,1928,1,1,3,3,8,1,0,NA,NA,NA,1,1,1,0,2
53879,1,1944,1,1,3,3,8,2,0,4,4,23,2,1,1,1,1
53879,2,1943,2,2,3,3,8,2,0,4,4,23,2,0,0,1,1
53882,1,1953,2,3,7,7,3,2,0,2,4,25,2,0,0,1,1
53882,2,1952,1,1,7,7,8,2,0,2,4,25,2,1,1,1,1
53905,1,1962,1,1,3,3,1,1,0,NA,NA,NA,1,1,1,0,1
53948,1,1968,1,1,5,5,1,3,1,NA,NA,NA,3,1,1,1,2
53948,2,1979,2,2,3,3,1,3,1,NA,NA,NA,3,0,0,1,2
53948,3,2009,2,5,2,8,13,3,1,NA,NA,NA,3,0,0,1,2
53961,1,1934,1,1,3,3,8,1,0,NA,NA,NA,1,1,1,0,2
53994,1,1954,2,1,3,3,7,1,0,3,5,31,1,1,1,0,2
54090,1,1966,2,2,4,4,7,3,1,3,4,25,3,0,0,1,1
54090,2,1970,1,1,6,6,1,3,1,3,4,25,3,1,1,1,1
54090,3,1995,1,5,7,7,6,3,1,3,4,25,3,0,0,1,1
54165,1,1946,2,1,3,3,8,1,0,2,2,27,1,1,1,0,1
54222,1,1950,1,2,3,3,8,2,0,3,5,30,2,1,1,1,1
54222,6,1948,2,1,3,3,8,2,0,3,5,30,2,0,0,1,1
54242,1,1963,1,1,7,7,1,2,0,1,1,28,2,1,1,1,2
54242,2,1960,1,3,7,7,7,2,0,1,1,28,2,0,0,1,2
54258,1,1996,2,5,6,4,6,3,1,NA,NA,NA,3,0,0,1,1
54258,2,1956,2,2,5,5,7,3,1,NA,NA,NA,3,0,0,1,1
54258,3,1955,1,1,3,3,11,3,1,NA,NA,NA,3,1,1,1,1
54289,1,1969,2,1,6,6,1,1,0,NA,NA,NA,1,1,1,0,1
54393,1,1972,2,1,5,5,1,4,3,5,4,23,4,1,1,0,1
54393,2,2003,2,5,5,3,6,4,3,5,4,23,4,0,0,0,1
54393,3,2006,2,5,2,2,6,4,3,5,4,23,4,0,0,0,1
54393,4,2007,2,5,2,8,6,4,3,5,4,23,4,0,0,0,1
54398,1,1977,1,1,5,5,1,1,0,NA,NA,NA,1,1,1,0,2
54424,1,1966,2,2,3,3,1,2,0,NA,NA,NA,2,0,0,1,2
54424,2,1964,1,1,4,4,1,2,0,NA,NA,NA,2,1,1,1,2
54452,1,1986,1,1,6,6,1,2,0,NA,NA,NA,2,1,0,1,1
54452,2,1988,2,2,7,7,1,2,0,NA,NA,NA,2,0,1,1,1
54535,1,1948,1,1,6,6,8,1,0,NA,NA,NA,1,1,1,0,1
54565,1,1952,1,1,5,5,10,1,0,2,4,25,1,1,1,0,2
54591,1,1946,2,1,6,6,8,1,0,NA,NA,NA,1,1,1,0,1
54610,1,1948,1,1,3,3,8,2,0,3,5,31,2,1,1,1,1
54610,2,1952,2,3,4,4,8,2,0,3,5,31,2,0,0,1,1
54612,1,1990,2,2,5,5,7,4,2,NA,NA,NA,3,1,0,1,1
54612,2,1983,1,1,5,5,1,4,2,NA,NA,NA,3,0,1,1,1
54612,3,2017,1,5,8,8,13,4,2,NA,NA,NA,3,0,0,1,1
54612,4,2018,1,5,8,8,13,4,2,NA,NA,NA,3,0,0,1,1
54694,1,1933,1,1,3,3,8,2,0,5,2,28,2,1,1,1,1
54694,7,1936,2,2,3,3,8,2,0,5,2,28,2,0,0,1,1
54698,1,1978,1,1,4,4,1,4,2,NA,NA,NA,3,1,1,1,1
54698,2,1983,2,2,5,5,7,4,2,NA,NA,NA,3,0,0,1,1
54698,3,2011,2,5,2,8,6,4,2,NA,NA,NA,3,0,0,1,1
54698,4,2015,2,5,2,8,6,4,2,NA,NA,NA,3,0,0,1,1
54699,1,1964,2,3,7,6,1,4,2,2,2,27,3,0,0,1,1
54699,2,1966,1,1,6,6,3,4,2,2,2,27,3,1,1,1,1
54699,4,2001,1,5,6,4,6,4,2,2,2,27,3,0,0,1,1
54699,5,2005,2,5,4,2,6,4,2,2,2,27,3,0,0,1,1
54709,1,1952,1,2,2,9,8,2,0,NA,NA,NA,2,1,0,1,1
54709,2,1955,2,1,3,3,1,2,0,NA,NA,NA,2,0,1,1,1
54716,1,1961,1,1,5,5,1,2,0,3,5,30,2,1,1,1,1
54716,5,1964,2,3,9,9,7,2,0,3,5,30,2,0,0,1,1
54789,1,1998,1,5,6,5,6,4,2,NA,NA,NA,3,0,0,1,1
54789,2,1972,2,2,3,3,1,4,2,NA,NA,NA,3,0,0,1,1
54789,3,1969,1,1,6,6,1,4,2,NA,NA,NA,3,1,1,1,1
54789,4,2001,1,5,3,3,6,4,2,NA,NA,NA,3,0,0,1,1
54806,1,1979,1,1,7,7,1,2,0,NA,NA,NA,2,0,1,1,1
54806,2,1977,2,2,5,5,1,2,0,NA,NA,NA,2,1,0,1,1
54981,1,1966,1,1,7,4,1,1,0,1,3,20,1,1,1,0,2
55048,1,1979,1,1,4,5,1,4,2,4,5,30,3,0,1,1,1
55048,2,1980,2,2,6,6,1,4,2,4,5,30,3,1,0,1,1
55048,3,2009,1,5,2,8,6,4,2,4,5,30,3,0,0,1,1
55048,4,2010,1,5,2,8,6,4,2,4,5,30,3,0,0,1,1
55086,1,1960,2,1,5,5,1,2,0,NA,NA,NA,2,1,1,1,1
55086,2,1952,1,2,5,5,8,2,0,NA,NA,NA,2,0,0,1,1
55114,1,1965,2,1,7,6,9,1,0,NA,NA,NA,1,1,1,0,2
55118,1,1981,2,1,6,6,1,3,1,NA,NA,NA,3,1,0,1,1
55118,2,1989,1,3,6,5,1,3,1,NA,NA,NA,3,0,0,1,1
55118,3,2018,2,5,8,8,13,3,1,NA,NA,NA,3,0,1,1,1
55171,1,1957,1,3,5,5,1,2,0,4,1,27,2,0,0,1,1
55171,2,1971,2,1,6,5,3,2,0,4,1,27,2,1,1,1,1
55172,1,1985,2,2,7,7,1,3,1,2,5,30,3,0,0,1,1
55172,2,1982,1,1,7,4,3,3,1,2,5,30,3,1,1,1,1
55172,3,2016,2,5,8,8,13,3,1,2,5,30,3,0,0,1,1
